date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-03-16,1,70505.49503649776,966.2466724282598,71471.74170892601,43767.26280610641,3820.0680865480595,47587.33089265447,20140.146775498135,16084.192869399978,4064.7408694945293,62,1,614.5090719520699,32,822.7183457142863,10545.193312496094,10800.0
2025-03-17,1,69987.31058493395,965.9389758095242,70953.24956074347,43445.10833204151,3981.8144477130963,47426.92277975461,17636.560977431593,14285.614391719591,9744.171541698133,46,1,594.0360105714294,29,665.615030476191,10800.0,10800.0
2025-03-18,1,68722.67646449563,912.0961320851179,69634.77259658075,42646.36743801842,3541.946850467501,46188.31428848591,20060.43478565676,16248.95217638198,4697.331620639298,59,1,405.9223362755943,29,631.3742261904752,10800.0,10800.0
2025-03-19,1,68583.60099872148,659.0983767619049,69242.69937548338,42619.65655476838,2512.631109368857,45132.287664137235,19604.199064151737,15879.401241962902,6052.4311032945425,51,1,300.7328956190473,28,587.8464442857137,10800.0,10800.0
2025-03-20,1,68018.4083914798,1189.2071686784432,69207.61556015824,42294.38303486806,4687.702814258402,46982.08584912646,19626.274392353043,16163.923141471549,3536.3024926100816,63,1,619.5701944761902,31,786.1559828571426,10800.0,10503.732351482691
2025-03-21,1,32254.757628325217,907.3647595238099,33162.12238784903,17325.32335389729,3555.3130411476677,20880.636395044956,19848.74689986831,15811.801340741662,17091.71231205571,55,1,549.884160476191,25,525.4863204761901,10503.732351482691,10798.936404984548
2025-03-22,1,31873.9174549904,1021.180965238095,32895.098420228496,17177.25302819572,3997.2991234133315,21174.552151609052,19714.517546843166,15967.801977429057,13267.18311748105,59,1,632.5342738095237,30,504.03661999999963,10798.936404984548,10800.0
2025-03-23,1,65766.84887065002,1259.5606462751634,67026.40951692518,40927.79019720768,4975.449485087603,45903.23968229529,19753.79648532835,16011.689048766686,4514.581963696857,64,1,706.4414889641416,30,684.8709180952379,10800.0,10787.651227054748
2025-03-24,1,65070.82979884373,1063.6685067420353,66134.49830558577,40468.71681680224,3709.744216839517,44178.46103364176,19595.047974007455,15860.87496329531,4401.828211540291,63,1,651.76542702775,35,561.2788228571435,10787.651227054748,10800.0
2025-03-25,1,64927.25447106061,1375.278775031706,66302.53324609231,40360.80825498376,5123.98851085414,45484.796765837906,19866.735609839106,16280.154762701583,1765.8276822881244,65,1,701.85150373482,30,815.1511342857146,10800.0,10591.001201408995
2025-03-26,1,65516.52616057738,808.6250847982287,66325.1512453756,40682.89384449193,2638.7491826872224,43321.64302717916,19316.46269655049,15458.235865473996,6874.369547632444,46,1,610.4480581315621,27,610.9797414285716,10591.001201408995,10800.0
