date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-02-24,1,75468.97266596241,941.3820459218689,76410.35471188428,46599.936335075276,4032.5200267967884,50632.456361872064,20392.497515552754,16513.142492202736,4327.966071867606,57,1,342.6134324007932,25,674.7391957142862,9554.037523900002,9559.349185450003
2025-02-25,1,74991.70243614039,814.9349488333332,75806.63738497373,46244.08920215146,3156.044535223859,49400.13373737532,20229.134165847827,16414.239000061814,6170.418985854371,47,1,349.70635502380867,19,832.5293211111114,9559.349185450003,9527.526601311034
2025-02-26,1,74083.93598194295,1370.1398963329968,75454.07587827595,45683.5628351847,6764.720204961667,52448.283040146365,20721.784154205092,16673.678011481046,2591.121702218569,57,1,390.0267480079377,23,825.9347833333337,9527.526601311034,9650.823438450003
2025-02-27,1,73356.129589311,758.0981772601389,74114.22776657113,45243.301810082026,3067.307975581769,48310.60978566379,22819.914408735553,18383.42767529959,2721.1568331351696,54,1,353.2063466428558,23,541.3209847619042,9650.823438450003,9762.715655979118
2025-02-28,1,33545.70542178516,1201.9457780695152,34747.65119985468,17200.16301438757,4927.579248542228,22127.742262929798,20148.576058633633,16377.51114977455,7683.992740995594,56,1,500.23173830761067,20,654.6269671384508,9762.715655979118,9699.199497888783
2025-03-01,1,33155.67555615248,1352.341304453335,34508.016860605814,16988.22766100887,6119.264380617877,23107.49204162675,19185.174202085826,15663.865875989426,7327.942601176079,60,1,504.09697861904857,23,755.1105719047612,9699.199497888783,9561.560862
2025-03-02,1,71732.74094810804,6028.6258796323,77761.36682774033,44066.392538974,37302.775751984926,81369.16829095893,18917.75284976219,15297.65245512988,1782.9593664413676,76,1,552.6821862976176,32,735.7049833333342,9561.560862,9590.146809975
2025-03-03,1,72132.39834822822,5495.879539561336,77628.27788778956,44353.986916893045,33213.112647026355,77567.0995639194,19989.68132782219,16193.365556615967,1814.8154832500009,73,1,491.4363333214299,24,721.2663419047622,9590.146809975,9588.231608775
2025-03-04,1,73426.9815591025,1924.571939709287,75351.55349881179,45210.88627283113,9701.691055539657,54912.57732837078,21083.396270928555,17158.287584259633,2226.9868788095228,74,1,640.8274098571421,32,622.0699285714278,9588.231608775,9498.5242701
2025-03-05,1,74418.71669795892,931.4458438245149,75350.16254178344,45807.64269981219,3510.45095223485,49318.09365204704,20562.71199688265,16550.561481024946,5207.540009259077,50,1,583.1431728721327,29,699.7256860656522,9498.5242701,9615.452310600002
2025-03-06,1,74339.90157168305,1081.9460389333324,75421.84761061637,45847.70400754332,4404.993022905389,50252.697030448704,19860.385660823456,16147.828942057002,5768.636758516597,58,1,493.18700009523735,28,777.3845776895245,9615.452310600002,9547.767247499998
2025-03-07,1,33033.80615876287,908.070763612669,33941.87692237554,16957.64285681487,3718.5522585660233,20676.195115380895,18621.848586773747,14956.973802207138,9354.716604475598,54,1,408.6318090476188,21,659.9270899999998,9547.767247499998,9688.571195366218
2025-03-08,1,32145.37335402849,568.8689157809509,32714.242269809438,16532.91549387387,2166.926602360775,18699.842096234643,19816.119233495003,15940.771236885796,9775.754756533564,48,1,168.62651047618937,11,508.9888285714284,9688.571195366218,9811.110464527505
2025-03-09,1,72381.78371463025,814.5236434329112,73196.30735806316,44424.01436773376,3496.5606632004146,47920.575030934175,20386.37343030119,16728.739826555677,6205.148704317643,50,1,176.9016954761909,11,700.6527042857149,9811.110464527505,9571.357855625602
2025-03-10,1,71327.27854381669,2802.2945471912735,74129.57309100796,43708.96717462225,15421.140854583326,59130.10802920558,19635.267954519106,15951.648508463522,2403.8821949523817,60,1,610.3651851428583,25,734.8917728571425,9571.357855625602,9519.0451164
2025-03-11,1,70915.89184934,1406.9663580365059,72322.8582073765,43318.519932180316,6467.797172545203,49786.317104725524,20304.2038394262,16286.976104965222,4366.711672915527,58,1,533.91008995238,22,814.7042623809534,9519.0451164,9696.188455255557
