date,variant,initial_soc_kwh,rho,objective,seconds,recovery_error,emergency_charging_slots
2025-07-11,mpc_closed,7980.838852529952,0.9037165163809083,21892.860266514275,0.4703068000089843,3.637978807091713e-12,0
2025-07-12,greedy_closed,7850.064861391533,0.907119016374225,22084.479626031305,0.4507673000043724,1.8189894035458565e-11,0
2025-07-12,dp_closed,7850.064861391533,0.907119016374225,22084.479626031305,0.45287379997898825,1.8189894035458565e-11,0
2025-07-12,mpc_closed,7850.064861391533,0.907119016374225,22084.479626031305,0.44641399997635745,1.8189894035458565e-11,0
2025-07-13,greedy_closed,7572.656986250044,0.9092019267449426,47975.52032755445,1.2690174000163097,5.093170329928398e-11,56
2025-07-13,dp_closed,7572.656986250044,0.9092019267449426,47975.52032755445,1.272155400016345,5.093170329928398e-11,56
2025-07-13,mpc_closed,7572.656986250044,0.9092019267449426,47975.52032755445,1.2801551999873482,5.093170329928398e-11,56
2025-07-14,greedy_closed,7779.644487915342,0.9091297789866534,47028.942056656575,1.1843874000187498,1.4551915228366852e-11,63
2025-07-14,dp_closed,7779.644487915342,0.9091297789866534,47028.942056656575,1.1914279999909922,1.4551915228366852e-11,63
2025-07-14,mpc_closed,7779.644487915342,0.9091297789866534,47028.942056656575,1.1850205000082497,1.4551915228366852e-11,63
2025-07-15,greedy_closed,7524.232466835346,0.9095014639597928,49189.329557225115,1.1665822000068147,3.637978807091713e-11,65
2025-07-15,dp_closed,7524.232466835346,0.9095014639597928,49189.329557225115,1.1684848000004422,3.637978807091713e-11,65
2025-07-15,mpc_closed,7524.232466835346,0.9095014639597928,49189.329557225115,1.1603572999883909,3.637978807091713e-11,65
2025-07-16,greedy_closed,9143.868753006072,0.9105157073297062,47962.02629756941,1.4623073000111617,7.275957614183426e-12,56
2025-07-16,dp_closed,9143.868753006072,0.9105157073297062,47962.02629756941,1.444059000001289,7.275957614183426e-12,56
2025-07-16,mpc_closed,9143.868753006072,0.9105157073297062,47962.02629756941,1.4649655999965034,7.275957614183426e-12,56
2025-07-17,greedy_closed,8866.405681597884,0.9088577277672079,48175.36809160848,1.1342710999888368,3.637978807091713e-11,58
2025-07-17,dp_closed,8866.405681597884,0.9088577277672079,48175.36809160848,1.138572900003055,3.637978807091713e-11,58
2025-07-17,mpc_closed,8866.405681597884,0.9088577277672079,48175.36809160848,1.1398878000036348,3.637978807091713e-11,58
2025-07-18,greedy_closed,8586.083023650906,0.9082062068834162,22815.331955486636,0.4702574999828357,7.275957614183426e-12,0
2025-07-18,dp_closed,8586.083023650906,0.9082062068834162,22815.331955486636,0.47440709997317754,7.275957614183426e-12,0
2025-07-18,mpc_closed,8586.083023650906,0.9082062068834162,22815.331955486636,0.4727926999912597,7.275957614183426e-12,0
2025-07-19,greedy_closed,8901.635687915346,0.9110259897897235,22770.307191171134,0.4530545999878086,1.0913936421275139e-11,0
2025-07-19,dp_closed,8901.635687915346,0.9110259897897235,22770.307191171134,0.45585310002206825,1.0913936421275139e-11,0
2025-07-19,mpc_closed,8901.635687915346,0.9110259897897235,22770.307191171134,0.45784070002264343,1.0913936421275139e-11,0
2025-07-20,greedy_closed,8526.072990465611,0.9095028851918858,47897.370070991885,1.2528404999757186,5.093170329928398e-11,39
2025-07-20,dp_closed,8526.072990465611,0.9095028851918858,47897.370070991885,1.252112699992722,5.093170329928398e-11,39
2025-07-20,mpc_closed,8526.072990465611,0.9095028851918858,47897.370070991885,1.256328100018436,5.093170329928398e-11,39
2025-07-21,greedy_closed,9097.200089669592,0.9094096983052249,48107.936974571334,1.274595099996077,3.637978807091713e-11,38
2025-07-21,dp_closed,9097.200089669592,0.9094096983052249,48107.936974571334,1.2697497000044677,3.637978807091713e-11,38
2025-07-21,mpc_closed,9097.200089669592,0.9094096983052249,48107.936974571334,1.2613719000073615,3.637978807091713e-11,38
2025-07-22,greedy_closed,9040.248897503241,0.9080121343844509,50644.64920605739,1.3954171999939717,1.4551915228366852e-11,37
2025-07-22,dp_closed,9040.248897503241,0.9080121343844509,50644.64920605739,1.3994873000192456,1.4551915228366852e-11,37
2025-07-22,mpc_closed,9040.248897503241,0.9080121343844509,50644.64920605739,1.4099400999839418,1.4551915228366852e-11,37
2025-07-23,greedy_closed,9835.54198502117,0.9080945354022351,50200.90141210175,1.5147659000067506,7.275957614183426e-12,33
2025-07-23,dp_closed,9835.54198502117,0.9080945354022351,50200.90141210175,1.517586800007848,7.275957614183426e-12,33
2025-07-23,mpc_closed,9835.54198502117,0.9080945354022351,50200.90141210175,1.517202899995027,7.275957614183426e-12,33
2025-07-24,greedy_closed,9700.197471246069,0.9081449528403545,50839.52430095462,1.2980600000009872,2.1827872842550278e-11,36
2025-07-24,dp_closed,9700.197471246069,0.9081449528403545,50839.52430095462,1.2985474999877624,2.1827872842550278e-11,36
2025-07-24,mpc_closed,9700.197471246069,0.9081449528403545,50839.52430095462,1.290477300004568,2.1827872842550278e-11,36
2025-07-25,greedy_closed,10255.255753055588,0.9056802973187167,23607.158265445993,0.523322900000494,1.4551915228366852e-11,0
2025-07-25,dp_closed,10255.255753055588,0.9056802973187167,23607.158265445993,0.5351789999986067,1.4551915228366852e-11,0
2025-07-25,mpc_closed,10255.255753055588,0.9056802973187167,23607.158265445993,0.5399826999928337,1.4551915228366852e-11,0
2025-07-26,greedy_closed,9832.730274349406,0.9049302741356124,23913.36480055436,0.5425411999749485,0.0,0
2025-07-26,dp_closed,9832.730274349406,0.9049302741356124,23913.36480055436,0.5533014000102412,0.0,0
2025-07-26,mpc_closed,9832.730274349406,0.9049302741356124,23913.36480055436,0.5433158999949228,0.0,0
2025-07-27,greedy_closed,9758.45514104762,0.9049653936508082,50051.99619672197,1.259602400008589,1.4551915228366852e-11,50
2025-07-27,dp_closed,9758.45514104762,0.9049653936508082,50051.99619672197,1.242786699993303,1.4551915228366852e-11,50
2025-07-27,mpc_closed,9758.45514104762,0.9049653936508082,50051.99619672197,1.244455600011861,1.4551915228366852e-11,50
2025-07-28,greedy_closed,10022.776666068788,0.9046739775084591,50337.46157737576,1.4622248000232503,2.9103830456733704e-11,49
2025-07-28,dp_closed,10022.776666068788,0.9046739775084591,50337.46157737576,1.4466676999873016,2.9103830456733704e-11,49
2025-07-28,mpc_closed,10022.776666068788,0.9046739775084591,50337.46157737576,1.4591252999962308,2.9103830456733704e-11,49
2025-07-29,greedy_closed,7602.506142669936,0.9052720577108161,54115.231458524126,1.3150186999992002,2.9103830456733704e-11,58
2025-07-29,dp_closed,7688.598928458301,0.9052720577108161,54074.528702576405,1.5698122000030708,5.093170329928398e-11,58
2025-07-29,mpc_closed,7667.816496532256,0.9052720577108161,54084.354174559216,1.4881901000044309,5.093170329928398e-11,58
2025-07-30,greedy_closed,10590.013832333336,0.9053616862871088,52886.43994213289,1.532941799989203,2.9103830456733704e-11,42
2025-07-30,dp_closed,10590.013832333336,0.9053616862871088,52886.43994213289,1.5187297000084072,2.9103830456733704e-11,42
2025-07-30,mpc_closed,10590.013832333336,0.9053616862871088,52886.43994213289,1.521556399995461,2.9103830456733704e-11,42
2025-07-31,greedy_closed,10800.0,0.9057536523616974,52867.86613486511,1.127647799992701,2.1827872842550278e-11,42
2025-07-31,dp_closed,10800.0,0.9057536523616974,52867.86613486511,1.1395950999867637,2.1827872842550278e-11,42
2025-07-31,mpc_closed,10800.0,0.9057536523616974,52867.86613486511,1.1414000999939162,2.1827872842550278e-11,42
2025-08-01,greedy_closed,10677.14834010053,0.9030720622185294,24721.690812315403,0.4671806000114884,3.637978807091713e-11,0
2025-08-01,dp_closed,10677.14834010053,0.9030720622185294,24721.690812315403,0.4781766000087373,3.637978807091713e-11,0
2025-08-01,mpc_closed,10677.14834010053,0.9030720622185294,24721.690812315403,0.46401610001339577,3.637978807091713e-11,0
2025-08-02,greedy_closed,10744.89339497505,0.9027855090965843,24697.895970624122,0.5026326999941375,1.0913936421275139e-11,0
2025-08-02,dp_closed,10744.89339497505,0.9027855090965843,24697.895970624122,0.5029144000145607,1.0913936421275139e-11,0
2025-08-02,mpc_closed,10744.89339497505,0.9027855090965843,24697.895970624122,0.4904824999975972,1.0913936421275139e-11,0
2025-08-03,greedy_closed,10793.974538404602,0.8996008607371602,51105.412683385905,1.1768577999901026,1.4551915228366852e-11,37
2025-08-03,dp_closed,10793.974538404602,0.8996008607371602,51105.412683385905,1.169174100010423,1.4551915228366852e-11,37
2025-08-03,mpc_closed,10793.974538404602,0.8996008607371602,51105.412683385905,1.166797799989581,1.4551915228366852e-11,37
2025-08-04,greedy_closed,9879.44426135619,0.8997617498240436,50262.38764941621,1.2262062999943737,0.0,46
2025-08-04,dp_closed,9879.44426135619,0.8997617498240436,50262.38764941621,1.2205698000034317,0.0,46
2025-08-04,mpc_closed,9879.44426135619,0.8997617498240436,50262.38764941621,1.2282454000087455,0.0,46
2025-08-05,greedy_closed,10630.848511259255,0.8983743301797832,50648.984698231856,1.0181405000039376,3.637978807091713e-11,47
2025-08-05,dp_closed,10630.848511259255,0.8983743301797832,50648.984698231856,1.026444100018125,3.637978807091713e-11,47
2025-08-05,mpc_closed,10630.848511259255,0.8983743301797832,50648.984698231856,1.0200386999931652,3.637978807091713e-11,47
2025-08-06,greedy_closed,10800.0,0.8934324767053947,49023.31585724226,1.043999999994412,3.637978807091713e-11,38
2025-08-06,dp_closed,10800.0,0.8934324767053947,49023.31585724226,1.0311638000130188,3.637978807091713e-11,38
2025-08-06,mpc_closed,10800.0,0.8934324767053947,49023.31585724226,1.02753359999042,3.637978807091713e-11,38
2025-08-07,greedy_closed,10800.0,0.8905194947235981,48324.472414070326,1.2298798000265379,3.637978807091713e-11,38
2025-08-07,dp_closed,10800.0,0.8905194947235981,48324.472414070326,1.2422893000184558,3.637978807091713e-11,38
2025-08-07,mpc_closed,10800.0,0.8905194947235981,48324.472414070326,1.2390658000076655,3.637978807091713e-11,38
2025-08-08,greedy_closed,10755.323252084663,0.888182961597755,23250.380115432796,0.44435299999895506,7.275957614183426e-12,0
2025-08-08,dp_closed,10755.323252084663,0.888182961597755,23250.380115432796,0.44659819998196326,7.275957614183426e-12,0
2025-08-08,mpc_closed,10755.323252084663,0.888182961597755,23250.380115432796,0.42665239999769256,7.275957614183426e-12,0
2025-08-09,greedy_closed,10800.0,0.8867718442745043,23156.95208930754,0.4671879999805242,7.275957614183426e-12,0
2025-08-09,dp_closed,10800.0,0.8867718442745043,23156.95208930754,0.453647499991348,7.275957614183426e-12,0
2025-08-09,mpc_closed,10800.0,0.8867718442745043,23156.95208930754,0.4678735999914352,7.275957614183426e-12,0
2025-08-10,greedy_closed,10567.976556037034,0.8857932058358285,46295.339763907294,1.1990321000048425,5.093170329928398e-11,43
2025-08-10,dp_closed,10567.976556037034,0.8857932058358285,46295.339763907294,1.210246400005417,5.093170329928398e-11,43
2025-08-10,mpc_closed,10567.976556037034,0.8857932058358285,46295.339763907294,1.2062883999897167,5.093170329928398e-11,43
2025-08-11,greedy_closed,10440.55692776243,0.8766903980257402,46149.8698989421,1.1753666999866255,7.275957614183426e-12,35
2025-08-11,dp_closed,10440.55692776243,0.8766903980257402,46149.8698989421,1.1780781999987084,7.275957614183426e-12,35
2025-08-11,mpc_closed,10440.55692776243,0.8766903980257402,46149.8698989421,1.1752950999944005,7.275957614183426e-12,35
2025-08-12,greedy_closed,10315.873203497355,0.8708923132503288,45545.00174103499,1.3513874000054784,2.1827872842550278e-11,24
2025-08-12,dp_closed,10315.873203497355,0.8708923132503288,45545.00174103499,1.3471576999872923,2.1827872842550278e-11,24
2025-08-12,mpc_closed,10315.873203497355,0.8708923132503288,45545.00174103499,1.3574327999958768,2.1827872842550278e-11,24
2025-08-13,greedy_closed,10330.114667373049,0.868833873898342,45736.57298021759,1.0597702000231948,1.4551915228366852e-11,24
2025-08-13,dp_closed,10330.114667373049,0.868833873898342,45736.57298021759,1.0630243999767117,1.4551915228366852e-11,24
2025-08-13,mpc_closed,10330.114667373049,0.868833873898342,45736.57298021759,1.0691605000174604,1.4551915228366852e-11,24
2025-08-14,greedy_closed,10619.724258516491,0.8644260240019177,44918.28310227412,1.199782800016692,3.637978807091713e-11,30
2025-08-14,dp_closed,10619.724258516491,0.8644260240019177,44918.28310227412,1.190305800002534,3.637978807091713e-11,30
2025-08-14,mpc_closed,10619.724258516491,0.8644260240019177,44918.28310227412,1.1875714999914635,3.637978807091713e-11,30
2025-08-15,greedy_closed,10274.160584413654,0.8587956009107813,21843.550610058337,0.4559558999899309,7.275957614183426e-12,0
2025-08-15,dp_closed,10274.160584413654,0.8587956009107813,21843.550610058337,0.4641254000016488,7.275957614183426e-12,0
2025-08-15,mpc_closed,10274.160584413654,0.8587956009107813,21843.550610058337,0.46970459999283776,7.275957614183426e-12,0
2025-08-16,greedy_closed,10439.082267425289,0.8605146161112931,21767.252333722037,0.4689580000122078,3.637978807091713e-12,0
2025-08-16,dp_closed,10439.082267425289,0.8605146161112931,21767.252333722037,0.4798790999921039,3.637978807091713e-12,0
2025-08-16,mpc_closed,10439.082267425289,0.8605146161112931,21767.252333722037,0.4808414000144694,3.637978807091713e-12,0
2025-08-17,greedy_closed,10486.243357603174,0.8600227040802929,44725.3625813018,1.1225238000042737,2.1827872842550278e-11,36
2025-08-17,dp_closed,10486.243357603174,0.8600227040802929,44725.3625813018,1.1390587000059895,2.1827872842550278e-11,36
2025-08-17,mpc_closed,10486.243357603174,0.8600227040802929,44725.3625813018,1.1374848999839742,2.1827872842550278e-11,36
2025-08-18,greedy_closed,10373.390659280421,0.8526654411626596,44191.878257728895,1.051297700003488,2.1827872842550278e-11,30
2025-08-18,dp_closed,10373.390659280421,0.8526654411626596,44191.878257728895,1.0328160999924876,2.1827872842550278e-11,30
2025-08-18,mpc_closed,10373.390659280421,0.8526654411626596,44191.878257728895,1.0315333000035025,2.1827872842550278e-11,30
2025-08-19,greedy_closed,10550.968054095232,0.8509868166050182,43622.81294080593,1.192948800016893,2.1827872842550278e-11,33
2025-08-19,dp_closed,10550.968054095232,0.8509868166050182,43622.81294080593,1.1716945999942254,2.1827872842550278e-11,33
2025-08-19,mpc_closed,10550.968054095232,0.8509868166050182,43622.81294080593,1.1885550000006333,2.1827872842550278e-11,33
2025-08-20,greedy_closed,10271.459866019593,0.8491514428907695,43396.18838894322,1.0238335999893025,7.275957614183426e-12,29
2025-08-20,dp_closed,10271.459866019593,0.8491514428907695,43396.18838894322,1.0383980000042357,7.275957614183426e-12,29
2025-08-20,mpc_closed,10271.459866019593,0.8491514428907695,43396.18838894322,1.031208800006425,7.275957614183426e-12,29
2025-08-21,greedy_closed,9297.183265137568,0.8505305329252046,43821.07786596282,1.0866529000049923,7.275957614183426e-12,40
2025-08-21,dp_closed,9297.183265137568,0.8505305329252046,43821.07786596282,1.0706880000070669,7.275957614183426e-12,40
2025-08-21,mpc_closed,9358.779604678413,0.8505305329252046,43792.43282112952,1.0982661999878474,1.4551915228366852e-11,40
2025-08-22,greedy_closed,10256.384857920639,0.8490688185131577,20369.97265839993,0.40836210001725703,0.0,0
2025-08-22,dp_closed,10256.384857920639,0.8490688185131577,20369.97265839993,0.408324599993648,0.0,0
2025-08-22,mpc_closed,10256.384857920639,0.8490688185131577,20369.97265839993,0.4116552000050433,0.0,0
2025-08-23,greedy_closed,9514.342068481617,0.8476502649341422,20652.414379995564,0.4704061000084039,3.637978807091713e-12,0
2025-08-23,dp_closed,9514.342068481617,0.8476502649341422,20652.414379995564,0.46052189997863024,3.637978807091713e-12,0
2025-08-23,mpc_closed,9602.924857023056,0.8476502649341422,20617.58062391672,0.46027159999357536,3.637978807091713e-12,0
2025-08-24,greedy_closed,10120.785645196944,0.8443969196393837,43549.637164964755,1.2035806000058074,7.275957614183426e-12,37
2025-08-24,dp_closed,10120.785645196944,0.8443969196393837,43549.637164964755,1.2168471000040881,7.275957614183426e-12,37
2025-08-24,mpc_closed,10120.785645196944,0.8443969196393837,43549.637164964755,1.2220400999940466,7.275957614183426e-12,37
2025-08-25,greedy_closed,10021.567842424769,0.8467223051438219,43601.643659711044,1.0310230999893975,7.275957614183426e-12,46
2025-08-25,dp_closed,10021.567842424769,0.8467223051438219,43601.643659711044,1.0271131999907084,7.275957614183426e-12,46
2025-08-25,mpc_closed,10021.567842424769,0.8467223051438219,43601.643659711044,1.0137378000072204,7.275957614183426e-12,46
2025-08-26,greedy_closed,9724.521569846564,0.8488841276076459,44121.72001617689,1.3437202999775764,5.093170329928398e-11,48
2025-08-26,dp_closed,9724.521569846564,0.8488841276076459,44121.72001617689,1.343056300014723,5.093170329928398e-11,48
2025-08-26,mpc_closed,9741.292690242148,0.8488841276076459,44114.18112011459,1.22036360000493,5.093170329928398e-11,48
2025-08-27,greedy_closed,10426.245465352275,0.8482899945495711,43731.61880410532,1.4348650999891106,1.4551915228366852e-11,40
2025-08-27,dp_closed,10426.245465352275,0.8482899945495711,43731.61880410532,1.4348261000122875,1.4551915228366852e-11,40
2025-08-27,mpc_closed,10642.259955299365,0.8482899945495711,43642.500826197145,1.3770805000094697,1.4551915228366852e-11,40
2025-08-28,greedy_closed,10065.789063369526,0.8435668847638635,42923.55807668999,1.2710127000173088,7.275957614183426e-12,36
2025-08-28,dp_closed,10065.789063369526,0.8435668847638635,42923.55807668999,1.2870776999916416,7.275957614183426e-12,36
