date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,committed_purchase_kwh,control_issue_time,last_observation_end,raw_sample_label_time,observation_model,issued_charge_kwh,issued_discharge_kwh,reserve_kwh
2025-07-09,29,evaluation,2025-07-09T04:40,2025-07-09T04:50,04:40-04:50,2025-07-09T00:00,2025-07-09T00:00,0.4422,641.4412766666667,0.0,696.9583333333334,0.0,738.6806533333333,0.0,0.0,27.977457619047527,0.0,0.0,13.74486238095244,8715.410024338622,8740.589736195765,326.644584904,0.0,326.644584904,738.6806533333333,2025-07-09T04:40,2025-07-09T04:40,2025-07-09T04:50,delayed_1,27.977457619047527,0.0,1200.0
2025-07-09,30,evaluation,2025-07-09T04:50,2025-07-09T05:00,04:50-05:00,2025-07-09T00:00,2025-07-09T00:00,0.4395,651.909,0.0,680.1933333333333,0.0,751.872,0.0,0.0,44.445943333333275,0.0,0.0,27.23272333333341,8740.589736195765,8780.591085195765,330.447744,0.0,330.447744,751.872,2025-07-09T04:50,2025-07-09T04:50,2025-07-09T05:00,delayed_1,44.445943333333275,0.0,1200.0
2025-07-09,31,evaluation,2025-07-09T05:00,2025-07-09T05:10,05:00-05:10,2025-07-09T00:00,2025-07-09T00:00,0.4333,645.8346300000001,20.736107142857144,702.2154166666666,18.85278333333333,749.2295247619048,0.0,0.0,95.84666857142861,0.0,29.979777142857007,0.0,8780.591085195765,8866.85308691005,324.6411530793334,64.9511871799997,389.59234025933307,749.2295247619048,2025-07-09T05:00,2025-07-09T05:00,2025-07-09T05:10,delayed_1,95.84666857142861,0.0,1200.0
2025-07-09,32,evaluation,2025-07-09T05:10,2025-07-09T05:20,05:10-05:20,2025-07-09T00:00,2025-07-09T00:00,0.4439,643.7795766666667,50.22606904761905,707.9031,47.558883333333334,666.0173666666667,0.0,0.0,14.199748571428813,0.0,8.52659857142877,0.0,8866.85308691005,8879.632860624337,295.64510906333334,18.924785529286158,314.5698945926195,666.0173666666667,2025-07-09T05:10,2025-07-09T05:10,2025-07-09T05:20,delayed_1,14.199748571428813,0.0,1200.0
2025-07-09,33,evaluation,2025-07-09T05:20,2025-07-09T05:30,05:20-05:30,2025-07-09T00:00,2025-07-09T00:00,0.4301,635.254,81.82321428571429,684.7616666666667,78.71249999999999,646.074880952381,0.0,0.0,25.85338619047627,0.0,0.0,14.172328095238086,8879.632860624337,8902.900908195765,277.87680629761905,0.0,277.87680629761905,646.074880952381,2025-07-09T05:20,2025-07-09T05:20,2025-07-09T05:30,delayed_1,25.85338619047627,0.0,1200.0
2025-07-09,34,evaluation,2025-07-09T05:30,2025-07-09T05:40,05:30-05:40,2025-07-09T00:00,2025-07-09T00:00,0.3713,605.1456900000001,117.87027857142857,685.1427666666667,110.91654999999999,1285.4617257142859,0.0,0.0,745.5679333333335,0.0,34.332424285714225,0.0,8902.900908195765,9573.912048195765,477.2919387577144,63.73814568642846,541.0300844441429,1285.4617257142859,2025-07-09T05:30,2025-07-09T05:30,2025-07-09T05:40,delayed_1,745.5679333333335,0.0,1200.0
2025-07-09,35,evaluation,2025-07-09T05:40,2025-07-09T05:50,05:40-05:50,2025-07-09T00:00,2025-07-09T00:00,0.5708,681.9400366666666,157.63318095238097,746.1207333333333,145.92785,545.1498623809523,0.0,0.0,0.0,66.1077985714287,0.0,11.064777619047703,9573.912048195765,9500.458938671956,311.17154144704756,0.0,311.17154144704756,545.1498623809523,2025-07-09T05:40,2025-07-09T05:40,2025-07-09T05:50,delayed_1,0.0,66.1077985714287,1200.0
2025-07-09,36,evaluation,2025-07-09T05:50,2025-07-09T06:00,05:50-06:00,2025-07-09T00:00,2025-07-09T00:00,0.9099,818.5976666666668,197.8214285714286,834.2016666666667,183.61249999999998,0.0,0.0,0.0,0.0,696.6622657142856,0.0,46.073099047618825,9500.458938671956,8726.389754544973,0.0,0.0,0.0,0.0,2025-07-09T05:50,2025-07-09T05:50,2025-07-09T06:00,delayed_1,0.0,696.6622657142856,1200.0
2025-07-09,37,evaluation,2025-07-09T06:00,2025-07-09T06:10,06:00-06:10,2025-07-09T00:00,2025-07-09T00:00,0.9368,828.54311,235.9937119047619,872.4307333333333,221.04698333333332,0.0,0.0,0.0,0.0,622.3623266666668,29.021423333333132,0.0,8726.389754544973,8034.876058248677,0.0,135.9363468933324,135.9363468933324,0.0,2025-07-09T06:00,2025-07-09T06:00,2025-07-09T06:10,delayed_1,0.0,622.3623266666668,1200.0
2025-07-09,38,evaluation,2025-07-09T06:10,2025-07-09T06:20,06:10-06:20,2025-07-09T00:00,2025-07-09T00:00,0.8758,809.6686033333333,279.4172952380953,873.7475833333333,255.00311666666667,0.0,0.0,0.0,0.0,589.08566,29.658806666666692,0.0,8034.876058248677,7380.336436026454,0.0,129.87591439333346,129.87591439333346,0.0,2025-07-09T06:10,2025-07-09T06:10,2025-07-09T06:20,delayed_1,0.0,589.08566,1200.0
2025-07-09,39,evaluation,2025-07-09T06:20,2025-07-09T06:30,06:20-06:30,2025-07-09T00:00,2025-07-09T00:00,0.8759,820.2863333333335,328.5053571428571,868.1233333333333,290.50624999999997,0.0,0.0,0.0,0.0,580.2741347619049,0.0,2.657051428571549,7380.336436026454,6735.587397402115,0.0,0.0,0.0,0.0,2025-07-09T06:20,2025-07-09T06:20,2025-07-09T06:30,delayed_1,0.0,580.2741347619049,1200.0
2025-07-09,40,evaluation,2025-07-09T06:30,2025-07-09T06:40,06:30-06:40,2025-07-09T00:00,2025-07-09T00:00,0.8601,818.725,375.00598333333335,873.56205,335.40125,0.0,0.0,0.0,0.0,529.5551238095236,8.605676190476402,0.0,6735.587397402115,6147.192815391533,0.0,37.00871045714376,37.00871045714376,0.0,2025-07-09T06:30,2025-07-09T06:30,2025-07-09T06:40,delayed_1,0.0,529.5551238095236,1200.0
2025-07-09,41,evaluation,2025-07-09T06:40,2025-07-09T06:50,06:40-06:50,2025-07-09T00:00,2025-07-09T00:00,0.8442,814.5802833333333,413.754830952381,884.45255,376.6223166666667,0.0,0.0,0.0,0.0,495.2672357142857,12.562997619047621,0.0,6147.192815391533,5596.895886820104,0.0,53.02841295000001,53.02841295000001,0.0,2025-07-09T06:40,2025-07-09T06:40,2025-07-09T06:50,delayed_1,0.0,495.2672357142857,1200.0
2025-07-09,42,evaluation,2025-07-09T06:50,2025-07-09T07:00,06:50-07:00,2025-07-09T00:00,2025-07-09T00:00,0.8334,811.0070000000001,452.95714285714274,879.8666666666667,418.875,0.0,0.0,0.0,0.0,465.05463809523826,0.0,4.062971428571586,5596.895886820104,5080.1685111587285,0.0,0.0,0.0,0.0,2025-07-09T06:50,2025-07-09T06:50,2025-07-09T07:00,delayed_1,0.0,465.05463809523826,1200.0
2025-07-09,43,evaluation,2025-07-09T07:00,2025-07-09T07:10,07:00-07:10,2025-07-09T00:00,2025-07-09T00:00,0.8092,800.3484233333334,503.84843809523807,848.8146333333334,479.6102333333333,0.0,0.0,0.0,0.0,399.44179476190465,0.0,30.237394761904568,5080.1685111587285,4636.344294756613,0.0,0.0,0.0,0.0,2025-07-09T07:00,2025-07-09T07:00,2025-07-09T07:10,delayed_1,0.0,399.44179476190465,1200.0
2025-07-09,44,evaluation,2025-07-09T07:10,2025-07-09T07:20,07:10-07:20,2025-07-09T00:00,2025-07-09T00:00,0.7972,810.9469733333334,541.5360238095238,853.2101166666666,535.65315,0.0,0.0,0.0,0.0,342.11536428571435,0.0,24.558397619047696,4636.344294756613,4256.21611221693,0.0,0.0,0.0,0.0,2025-07-09T07:10,2025-07-09T07:10,2025-07-09T07:20,delayed_1,0.0,342.11536428571435,1200.0
2025-07-09,45,evaluation,2025-07-09T07:20,2025-07-09T07:30,07:20-07:30,2025-07-09T00:00,2025-07-09T00:00,0.7644,817.7306666666666,571.3794642857143,864.6999999999999,570.5500000000001,246.92048809523817,0.0,0.0,0.0,47.57673142857118,0.0,0.3472195238094855,4256.21611221693,4203.353077296295,188.74602110000004,0.0,188.74602110000004,246.92048809523817,2025-07-09T07:20,2025-07-09T07:20,2025-07-09T07:30,delayed_1,0.0,47.57673142857118,1200.0
2025-07-09,46,evaluation,2025-07-09T07:30,2025-07-09T07:40,07:30-07:40,2025-07-09T00:00,2025-07-09T00:00,0.6899,789.33426,623.9619166666668,821.5997833333332,590.5090166666666,237.8551187903943,0.0,0.0,24.683977838013476,0.0,17.919625714285758,0.0,4203.353077296295,4225.568657350507,164.09624645349302,61.81374890142871,225.90999535492173,237.8551187903943,2025-07-09T07:30,2025-07-09T07:30,2025-07-09T07:40,delayed_1,24.683977838013476,0.0,1200.0
2025-07-09,47,evaluation,2025-07-09T07:40,2025-07-09T07:50,07:40-07:50,2025-07-09T00:00,2025-07-09T00:00,0.86,906.5601366666666,674.4106452380953,947.0812500000001,622.8405166666666,0.0,0.0,0.0,0.0,297.8679147619047,26.372818571428752,0.0,4225.568657350507,3894.6043076150577,0.0,113.40311985714362,113.40311985714362,0.0,2025-07-09T07:40,2025-07-09T07:40,2025-07-09T07:50,delayed_1,0.0,297.8679147619047,1200.0
2025-07-09,48,evaluation,2025-07-09T07:50,2025-07-09T08:00,07:50-08:00,2025-07-09T00:00,2025-07-09T00:00,1.1617,1103.2483333333334,713.9517857142857,1168.0566666666666,676.7312499999999,0.0,0.0,0.0,0.0,481.38778952380983,9.937627142856854,0.0,3894.6043076150577,3359.7289859219354,0.0,57.722707259284036,57.722707259284036,0.0,2025-07-09T07:50,2025-07-09T07:50,2025-07-09T08:00,delayed_1,0.0,481.38778952380983,1200.0
2025-07-09,49,evaluation,2025-07-09T08:00,2025-07-09T08:10,08:00-08:10,2025-07-09T00:00,2025-07-09T00:00,1.1683,1115.78038,756.6795095238095,1168.8535,734.8690833333334,0.0,0.0,0.0,0.0,461.12973952380935,0.0,27.145322857142787,3359.7289859219354,2847.3626086732584,0.0,0.0,0.0,0.0,2025-07-09T08:00,2025-07-09T08:00,2025-07-09T08:10,delayed_1,0.0,461.12973952380935,1200.0
2025-07-09,50,evaluation,2025-07-09T08:10,2025-07-09T08:20,08:10-08:20,2025-07-09T00:00,2025-07-09T00:00,1.0956,1086.3341333333333,787.7939785714285,1128.8202833333332,768.99275,0.0,0.0,0.0,0.0,373.42370095238095,0.0,13.59616761904772,2847.3626086732584,2432.4473853928353,0.0,0.0,0.0,0.0,2025-07-09T08:10,2025-07-09T08:10,2025-07-09T08:20,delayed_1,0.0,373.42370095238095,1200.0
2025-07-09,51,evaluation,2025-07-09T08:20,2025-07-09T08:30,08:20-08:30,2025-07-09T00:00,2025-07-09T00:00,1.0849,1099.408,812.65,1143.3633333333335,798.4875000000001,0.0,0.0,0.0,0.0,348.0453785714284,0.0,3.1695452380949973,2432.4473853928353,2045.7302980912482,0.0,0.0,0.0,0.0,2025-07-09T08:20,2025-07-09T08:20,2025-07-09T08:30,delayed_1,0.0,348.0453785714284,1200.0
2025-07-09,52,evaluation,2025-07-09T08:30,2025-07-09T08:40,08:30-08:40,2025-07-09T00:00,2025-07-09T00:00,1.061,1097.59136,854.8561452380952,1128.1247333333333,869.5720333333334,0.0,0.0,0.0,0.0,300.85304809523814,0.0,42.30034809523818,2045.7302980912482,1711.4491335409837,0.0,0.0,0.0,0.0,2025-07-09T08:30,2025-07-09T08:30,2025-07-09T08:40,delayed_1,0.0,300.85304809523814,1200.0
2025-07-09,53,evaluation,2025-07-09T08:40,2025-07-09T08:50,08:40-08:50,2025-07-09T00:00,2025-07-09T00:00,1.043,1103.5785733333332,900.87125,1124.2228499999999,937.59425,0.0,0.0,0.0,0.0,218.52480857142848,0.0,31.896208571428588,1711.4491335409837,1468.643790683841,0.0,0.0,0.0,0.0,2025-07-09T08:40,2025-07-09T08:40,2025-07-09T08:50,delayed_1,0.0,218.52480857142848,1200.0
2025-07-09,54,evaluation,2025-07-09T08:50,2025-07-09T09:00,08:50-09:00,2025-07-09T00:00,2025-07-09T00:00,1.036,1116.602666666667,943.1214285714286,1150.465,987.1999999999999,0.0,0.0,0.0,0.0,157.40251476190497,5.862485238095019,0.0,1468.643790683841,1293.7521076150576,0.0,30.367673533332194,30.367673533332194,0.0,2025-07-09T08:50,2025-07-09T08:50,2025-07-09T09:00,delayed_1,0.0,157.40251476190497,1200.0
2025-07-09,55,evaluation,2025-07-09T09:00,2025-07-09T09:10,09:00-09:10,2025-07-09T00:00,2025-07-09T00:00,1.0147,1105.80611,987.9695380952381,1167.2251666666666,1049.1673,0.0,0.0,0.0,0.0,84.37689685355188,33.68096981311466,0.0,1293.7521076150576,1200.0,0.0,170.88040034683718,170.88040034683718,0.0,2025-07-09T09:00,2025-07-09T09:00,2025-07-09T09:10,delayed_1,0.0,84.37689685355188,1200.0
2025-07-09,56,evaluation,2025-07-09T09:10,2025-07-09T09:20,09:10-09:20,2025-07-09T00:00,2025-07-09T00:00,0.9922,1099.4392233333333,1035.0399166666666,1129.4664666666665,1127.0856833333335,0.0,0.0,0.0,0.0,0.0,2.3807833333330564,0.0,1200.0,1200.0,0.0,11.811066116665293,11.811066116665293,0.0,2025-07-09T09:10,2025-07-09T09:10,2025-07-09T09:20,delayed_1,0.0,0.0,1200.0
2025-07-09,57,evaluation,2025-07-09T09:20,2025-07-09T09:30,09:20-09:30,2025-07-09T00:00,2025-07-09T00:00,0.97,1104.1663333333333,1076.4473214285715,1089.1116666666667,1184.15625,0.0,0.0,0.0,34.299511428571805,0.0,0.0,60.74507190476152,1200.0,1230.8695602857147,0.0,0.0,0.0,0.0,2025-07-09T09:20,2025-07-09T09:20,2025-07-09T09:30,delayed_1,34.299511428571805,0.0,1200.0
2025-07-09,58,evaluation,2025-07-09T09:30,2025-07-09T09:40,09:30-09:40,2025-07-09T00:00,2025-07-09T00:00,0.9422,1099.0920766666666,1104.98885,1140.0391333333334,1184.2191,0.0,0.0,0.0,128.66036857142853,0.0,84.48040190476195,0.0,1230.8695602857147,1346.6638920000003,0.0,397.9871733733336,397.9871733733336,0.0,2025-07-09T09:30,2025-07-09T09:30,2025-07-09T09:40,delayed_1,128.66036857142853,0.0,1200.0
2025-07-09,59,evaluation,2025-07-09T09:40,2025-07-09T09:50,09:40-09:50,2025-07-09T00:00,2025-07-09T00:00,0.9569,1099.4598966666667,1137.7390761904762,1160.31575,1220.6329333333333,0.0,0.0,0.0,76.56237285714269,0.0,16.24518952380936,0.0,1346.6638920000003,1415.5700275714287,0.0,77.72510927666586,77.72510927666586,0.0,2025-07-09T09:40,2025-07-09T09:40,2025-07-09T09:50,delayed_1,76.56237285714269,0.0,1200.0
2025-07-09,60,evaluation,2025-07-09T09:50,2025-07-09T10:00,09:50-10:00,2025-07-09T00:00,2025-07-09T00:00,0.9977,1105.7396666666668,1173.6142857142856,1135.73,1303.65625,0.0,0.0,0.0,89.91262285714265,0.0,0.0,78.01362714285733,1415.5700275714287,1496.491388142857,0.0,0.0,0.0,0.0,2025-07-09T09:50,2025-07-09T09:50,2025-07-09T10:00,delayed_1,89.91262285714265,0.0,1200.0
2025-07-09,61,evaluation,2025-07-09T10:00,2025-07-09T10:10,10:00-10:10,2025-07-09T00:00,2025-07-09T00:00,0.9919,1101.0370066666667,1195.7751071428572,1165.25595,1349.6654833333334,0.0,0.0,0.0,194.7897314285717,0.0,10.380198095238256,0.0,1496.491388142857,1671.8021464285716,0.0,51.48059245333413,51.48059245333413,0.0,2025-07-09T10:00,2025-07-09T10:00,2025-07-09T10:10,delayed_1,194.7897314285717,0.0,1200.0
2025-07-09,62,evaluation,2025-07-09T10:10,2025-07-09T10:20,10:10-10:20,2025-07-09T00:00,2025-07-09T00:00,0.9588,1095.3483899999999,1220.5210904761902,1156.13945,1361.8212666666666,0.0,0.0,0.0,214.84413333333328,0.0,9.162316666666584,0.0,1671.8021464285716,1865.1618664285716,0.0,43.9241460999996,43.9241460999996,0.0,2025-07-09T10:10,2025-07-09T10:10,2025-07-09T10:20,delayed_1,214.84413333333328,0.0,1200.0
2025-07-09,63,evaluation,2025-07-09T10:20,2025-07-09T10:30,10:20-10:30,2025-07-09T00:00,2025-07-09T00:00,0.9549,1094.1666666666667,1250.0125,1114.265,1342.16875,0.0,0.0,0.0,236.35494952380964,0.0,8.451199523809692,0.0,1865.1618664285716,2077.8813210000003,0.0,40.35025212642937,40.35025212642937,0.0,2025-07-09T10:20,2025-07-09T10:20,2025-07-09T10:30,delayed_1,236.35494952380964,0.0,1200.0
2025-07-09,64,evaluation,2025-07-09T10:30,2025-07-09T10:40,10:30-10:40,2025-07-09T00:00,2025-07-09T00:00,0.9839,1090.57526,1269.7693428571426,1147.1566,1286.6713666666667,0.0,0.0,0.0,251.25199952380922,0.0,111.73723285714254,0.0,2077.8813210000003,2304.0081205714287,0.0,549.6913170407128,549.6913170407128,0.0,2025-07-09T10:30,2025-07-09T10:30,2025-07-09T10:40,delayed_1,251.25199952380922,0.0,1200.0
2025-07-09,65,evaluation,2025-07-09T10:40,2025-07-09T10:50,10:40-10:50,2025-07-09T00:00,2025-07-09T00:00,0.799,1075.2471133333333,1289.34945,1179.08945,1260.0142,0.0,0.0,0.0,174.4230204761907,0.0,93.49827047619056,0.0,2304.0081205714287,2460.988839,0.0,373.5255905523813,373.5255905523813,0.0,2025-07-09T10:40,2025-07-09T10:40,2025-07-09T10:50,delayed_1,174.4230204761907,0.0,1200.0
2025-07-09,66,evaluation,2025-07-09T10:50,2025-07-09T11:00,10:50-11:00,2025-07-09T00:00,2025-07-09T00:00,0.5025,1066.9869999999999,1320.8133928571426,1169.4666666666667,1269.4875,0.0,0.0,0.0,120.64880619047631,0.0,20.62797285714305,0.0,2460.988839,2569.5727645714287,0.0,51.82778180357191,51.82778180357191,0.0,2025-07-09T10:50,2025-07-09T10:50,2025-07-09T11:00,delayed_1,120.64880619047631,0.0,1200.0
2025-07-09,67,evaluation,2025-07-09T11:00,2025-07-09T11:10,11:00-11:10,2025-07-09T00:00,2025-07-09T00:00,0.4662,1093.2301000000002,1361.5419595238095,1155.0481499999999,1273.2136,489.12120666666704,0.0,0.0,603.6275066666668,0.0,0.0,3.659150000000409,2569.5727645714287,3112.8375205714287,228.02830654800016,0.0,228.02830654800016,489.12120666666704,2025-07-09T11:00,2025-07-09T11:00,2025-07-09T11:10,delayed_1,603.6275066666668,0.0,1200.0
2025-07-09,68,evaluation,2025-07-09T11:10,2025-07-09T11:20,11:10-11:20,2025-07-09T00:00,2025-07-09T00:00,0.5007,1104.3508633333333,1367.967957142857,1151.7795666666666,1326.4704333333334,129.64204285714482,0.0,0.0,243.11272714285928,0.0,0.0,61.22018238095234,3112.8375205714287,3331.638975000002,64.91177085857241,0.0,64.91177085857241,129.64204285714482,2025-07-09T11:10,2025-07-09T11:10,2025-07-09T11:20,delayed_1,243.11272714285928,0.0,1200.0
2025-07-09,69,evaluation,2025-07-09T11:20,2025-07-09T11:30,11:20-11:30,2025-07-09T00:00,2025-07-09T00:00,0.4827,1095.9816666666668,1348.8187500000001,1170.4233333333334,1383.7875000000001,572.7306602160758,0.0,0.0,736.6415164065523,0.0,0.0,49.453310476190154,3331.638975000002,3994.6163397658993,276.45708968629975,0.0,276.45708968629975,572.7306602160758,2025-07-09T11:20,2025-07-09T11:20,2025-07-09T11:30,delayed_1,736.6415164065523,0.0,1200.0
2025-07-09,70,evaluation,2025-07-09T11:30,2025-07-09T11:40,11:30-11:40,2025-07-09T00:00,2025-07-09T00:00,0.4785,1105.0821933333332,1355.0414357142856,1206.41355,1333.1924833333335,529.3815809523811,0.0,0.0,739.867906666667,0.0,83.70739238095234,0.0,3994.6163397658993,4660.4974557659,253.30908648571435,200.2699362714285,453.57902275714287,529.3815809523811,2025-07-09T11:30,2025-07-09T11:30,2025-07-09T11:40,delayed_1,739.867906666667,0.0,1200.0
2025-07-09,71,evaluation,2025-07-09T11:40,2025-07-09T11:50,11:40-11:50,2025-07-09T00:00,2025-07-09T00:00,0.4662,1078.2684366666667,1358.5481404761904,1194.2692,1295.05045,427.98772238095296,0.0,0.0,585.0871171428577,0.0,56.318144761904705,0.0,4660.4974557659,5187.075861194472,199.52787617400028,131.27759543999986,330.8054716140001,427.98772238095296,2025-07-09T11:40,2025-07-09T11:40,2025-07-09T11:50,delayed_1,585.0871171428577,0.0,1200.0
2025-07-09,72,evaluation,2025-07-09T11:50,2025-07-09T12:00,11:50-12:00,2025-07-09T00:00,2025-07-09T00:00,0.4432,1022.9676666666667,1357.3821428571428,1146.75,1333.3125,337.8753690476191,0.0,0.0,492.7913914285715,0.0,0.0,31.6464776190478,5187.075861194472,5630.588113480187,149.74636356190476,0.0,149.74636356190476,337.8753690476191,2025-07-09T11:50,2025-07-09T11:50,2025-07-09T12:00,delayed_1,492.7913914285715,0.0,1200.0
2025-07-09,73,evaluation,2025-07-09T12:00,2025-07-09T12:10,12:00-12:10,2025-07-09T00:00,2025-07-09T00:00,0.4411,1009.72783,1380.4143857142858,1136.0954333333334,1390.59315,346.90664809523776,0.0,0.0,569.7412276190474,0.0,0.0,31.66313714285684,5630.588113480187,6143.3552183373295,153.02052247480938,0.0,153.02052247480938,346.90664809523776,2025-07-09T12:00,2025-07-09T12:00,2025-07-09T12:10,delayed_1,569.7412276190474,0.0,1200.0
2025-07-09,74,evaluation,2025-07-09T12:10,2025-07-09T12:20,12:10-12:20,2025-07-09T00:00,2025-07-09T00:00,0.4551,1025.24676,1395.1617904761904,1103.34765,1391.1655666666666,370.3729414285714,0.0,0.0,624.0991328571425,0.0,0.0,34.09172523809548,6143.3552183373295,6705.044437908758,168.55672564414283,0.0,168.55672564414283,370.3729414285714,2025-07-09T12:10,2025-07-09T12:10,2025-07-09T12:20,delayed_1,624.0991328571425,0.0,1200.0
2025-07-09,75,evaluation,2025-07-09T12:20,2025-07-09T12:30,12:20-12:30,2025-07-09T00:00,2025-07-09T00:00,0.4463,1036.7436666666667,1390.6401785714286,1064.965,1335.1375,387.89878571428596,0.0,0.0,659.698183809524,0.0,1.626898095237948,0.0,6705.044437908758,7298.77280333733,173.1192280642858,3.630423099523481,176.7496511638093,387.89878571428596,2025-07-09T12:20,2025-07-09T12:20,2025-07-09T12:30,delayed_1,659.698183809524,0.0,1200.0
2025-07-09,76,evaluation,2025-07-09T12:30,2025-07-09T12:40,12:30-12:40,2025-07-09T00:00,2025-07-09T00:00,0.4113,1031.9474933333333,1383.9381666666668,1106.8100666666667,1290.4358,415.0947561904758,0.0,0.0,683.3614176190475,0.0,84.64092809523822,0.0,7298.77280333733,7913.798079194472,170.72847322114268,174.06406862785738,344.79254184900003,415.0947561904758,2025-07-09T12:30,2025-07-09T12:30,2025-07-09T12:40,delayed_1,683.3614176190475,0.0,1200.0
2025-07-09,77,evaluation,2025-07-09T12:40,2025-07-09T12:50,12:40-12:50,2025-07-09T00:00,2025-07-09T00:00,0.5682,1066.6275866666667,1356.5433047619047,1158.23345,1278.8466833333334,0.0,0.0,0.0,121.55077809523777,0.0,0.9375447619042916,0.0,7913.798079194472,8023.193779480186,0.0,2.6635646685700927,2.6635646685700927,0.0,2025-07-09T12:40,2025-07-09T12:40,2025-07-09T12:50,delayed_1,121.55077809523777,0.0,1200.0
2025-07-09,78,evaluation,2025-07-09T12:50,2025-07-09T13:00,12:50-13:00,2025-07-09T00:00,2025-07-09T00:00,0.8279,1114.218,1314.8598214285714,1172.9283333333333,1290.8500000000001,0.0,0.0,0.0,31.339336666666895,0.0,0.0,86.58232999999996,8023.193779480186,8051.399182480186,0.0,0.0,0.0,0.0,2025-07-09T12:50,2025-07-09T12:50,2025-07-09T13:00,delayed_1,31.339336666666895,0.0,1200.0
2025-07-09,79,evaluation,2025-07-09T13:00,2025-07-09T13:10,13:00-13:10,2025-07-09T00:00,2025-07-09T00:00,0.8636,1091.2933733333334,1287.5239928571427,1171.4092666666668,1296.9373166666667,0.0,0.0,0.0,113.51046476190481,0.0,0.0,12.01758523809508,8051.399182480186,8153.5586007659,0.0,0.0,0.0,0.0,2025-07-09T13:00,2025-07-09T13:00,2025-07-09T13:10,delayed_1,113.51046476190481,0.0,1200.0
2025-07-09,80,evaluation,2025-07-09T13:10,2025-07-09T13:20,13:10-13:20,2025-07-09T00:00,2025-07-09T00:00,0.8416,1079.8923133333333,1256.5445595238093,1181.6312500000001,1265.6624,0.0,0.0,0.0,105.94967666666662,0.0,21.91852666666682,0.0,8153.5586007659,8248.9133097659,0.0,92.23316021333399,92.23316021333399,0.0,2025-07-09T13:10,2025-07-09T13:10,2025-07-09T13:20,delayed_1,105.94967666666662,0.0,1200.0
2025-07-09,81,evaluation,2025-07-09T13:20,2025-07-09T13:30,13:20-13:30,2025-07-09T00:00,2025-07-09T00:00,0.8618,1104.9966666666667,1222.7000000000003,1206.2816666666665,1220.1187499999999,0.0,0.0,0.0,25.082237142857366,0.0,11.245153809524027,0.0,8248.9133097659,8271.487323194471,0.0,48.45536776523903,48.45536776523903,0.0,2025-07-09T13:20,2025-07-09T13:20,2025-07-09T13:30,delayed_1,25.082237142857366,0.0,1200.0
2025-07-09,82,evaluation,2025-07-09T13:30,2025-07-09T13:40,13:30-13:40,2025-07-09T00:00,2025-07-09T00:00,0.8623,1111.97099,1206.8805333333335,1219.9428166666667,1213.74705,0.0,0.0,0.0,0.0,8.956706666666832,0.0,2.7609400000001187,8271.487323194471,8261.535426898176,0.0,0.0,0.0,0.0,2025-07-09T13:30,2025-07-09T13:30,2025-07-09T13:40,delayed_1,0.0,8.956706666666832,1200.0
2025-07-09,83,evaluation,2025-07-09T13:40,2025-07-09T13:50,13:40-13:50,2025-07-09T00:00,2025-07-09T00:00,0.9026,1123.64572,1188.4477285714286,1193.7316166666667,1203.9595666666667,0.0,0.0,0.0,0.0,36.30330142857156,0.0,46.53125142857152,8261.535426898176,8221.198425310873,0.0,0.0,0.0,0.0,2025-07-09T13:40,2025-07-09T13:40,2025-07-09T13:50,delayed_1,0.0,36.30330142857156,1200.0
2025-07-09,84,evaluation,2025-07-09T13:50,2025-07-09T14:00,13:50-14:00,2025-07-09T00:00,2025-07-09T00:00,0.9754,1135.0446666666667,1164.1517857142858,1172.965,1165.6187499999999,0.0,0.0,0.0,0.0,25.466939523809515,0.0,18.12068952380946,8221.198425310873,8192.901825839974,0.0,0.0,0.0,0.0,2025-07-09T13:50,2025-07-09T13:50,2025-07-09T14:00,delayed_1,0.0,25.466939523809515,1200.0
2025-07-09,85,evaluation,2025-07-09T14:00,2025-07-09T14:10,14:00-14:10,2025-07-09T00:00,2025-07-09T00:00,1.0002,1113.5236533333332,1148.0020166666666,1227.7289666666668,1114.7531000000001,0.0,0.0,0.0,0.0,1.9750057142857713,111.00086095238089,0.0,8192.901825839974,8190.707375046323,0.0,555.1153056228568,555.1153056228568,0.0,2025-07-09T14:00,2025-07-09T14:00,2025-07-09T14:10,delayed_1,0.0,1.9750057142857713,1200.0
2025-07-09,86,evaluation,2025-07-09T14:10,2025-07-09T14:20,14:10-14:20,2025-07-09T00:00,2025-07-09T00:00,0.9978,1106.3705333333332,1112.3019761904761,1235.1865333333333,1064.1305,0.0,0.0,0.0,0.0,141.52278714285717,29.53324619047612,0.0,8190.707375046323,8033.459833776482,0.0,147.34136524428536,147.34136524428536,0.0,2025-07-09T14:10,2025-07-09T14:10,2025-07-09T14:20,delayed_1,0.0,141.52278714285717,1200.0
