date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-07-01,C1,2025-07-01T02:00,2025-07-01T02:00,10036.595562833474,81.42388862256325,3014.217998721563,3014.2179986979013,2.3661868908675388e-08,0,26.477290240262846,-1.4218477417671238e-07,0.017103299993323162
2025-07-01,C1,2025-07-01T03:00,2025-07-01T03:00,9999.573593227744,54.59016482431889,2993.9347003130792,2993.9347003130792,0.0,0,7.525574643145319,-3.907985046680551e-13,0.01566510001430288
2025-07-01,C1,2025-07-01T04:00,2025-07-01T04:00,10005.025992832647,136.59473506852385,3063.215626502165,3063.2156265021417,2.319211489520967e-11,0,66.01922248861183,-6.211564596014796e-11,0.01581469998927787
2025-07-01,C1,2025-07-01T05:00,2025-07-01T05:00,9952.949588503086,95.84419332833806,3061.0698422384235,3061.069842237482,9.413270163349807e-10,0,54.73323753617842,-2.789917630252603e-09,0.01451670000096783
2025-07-01,C1,2025-07-01T06:00,2025-07-01T06:00,9917.28211905239,20.728042030570805,3019.183183329532,3019.183183316498,1.3033968571107835e-08,0,3.4492349458791978,-3.86157594789438e-08,0.012782000005245209
2025-07-01,C1,2025-07-01T07:00,2025-07-01T07:00,7323.422879502682,42.929180089821386,2970.906471803467,2970.906471777481,2.5986082619056106e-08,0,2.4644385631040677,-8.980052257356874e-10,0.011938400013605133
2025-07-01,C1,2025-07-01T08:00,2025-07-01T08:00,6784.000201672154,3.5339911652582146,2762.2588739241996,2762.25887390737,1.682974470895715e-08,0,0.5643132209984287,-4.7312127549048455e-09,0.012339500011876225
2025-07-01,C1,2025-07-01T09:00,2025-07-01T09:00,3924.626306995582,51.46077286955034,2586.5101412416225,2586.5101412413437,2.787601260934025e-10,0,10.713848152177434,-4.672529030358419e-11,0.010967699985485524
2025-07-01,C1,2025-07-01T10:00,2025-07-01T10:00,2295.0141435431187,36.67445780829132,2239.038548426987,2239.0385484146145,1.237231117556803e-08,0,3.151440553409884,-1.067064658855088e-09,0.010244999983115122
2025-07-01,C1,2025-07-01T11:00,2025-07-01T11:00,2417.986339836476,48.39989771579748,1777.1031868317755,1777.1031868239609,7.814605851308443e-09,0,0.001128273901713328,-4.505386641540099e-08,0.008966399997007102
2025-07-01,C1,2025-07-01T12:00,2025-07-01T12:00,6917.986339836476,112.42683759577633,1594.5027635374888,1594.5027635161402,2.1348569134715945e-08,0,0.16860118336853702,-1.0143355666514253e-07,0.008454700000584126
2025-07-01,C1,2025-07-01T13:00,2025-07-01T13:00,10667.986339836476,-38.55215729412551,1367.6801193752913,1367.6801193747526,5.386482371250167e-10,0,10.300251708648602,0.0,0.00741250001010485
2025-07-01,C1,2025-07-01T14:00,2025-07-01T14:00,10515.84490650723,84.03453196882785,1033.1587734501302,1033.1587734499997,1.305124897044152e-10,0,2.998908566515638,-3.8547417110142607e-10,0.0070918000128585845
2025-07-01,C1,2025-07-01T15:00,2025-07-01T15:00,9964.570370099354,140.9549539077377,889.8311435051368,889.8311434911755,1.3961312106403057e-08,0,60.40429464843987,-4.154254737740201e-08,0.006228100013686344
2025-07-01,C1,2025-07-01T16:00,2025-07-01T16:00,10711.063416426457,-10.755552808371647,639.9031865550334,639.9031864958288,5.920458079344826e-08,0,1.1549310685525143,-5.008536795180084e-09,0.005223900021519512
2025-07-01,C1,2025-07-01T17:00,2025-07-01T17:00,10799.84873289328,39.1365523474492,523.2513038691811,523.251303838188,3.099307832599152e-08,0,2.5159236992938077,0.0,0.005277099990053102
2025-07-01,C1,2025-07-01T18:00,2025-07-01T18:00,10800.0,67.2577135837555,485.4104769463446,485.41047693137085,1.4973750239732908e-08,0,23.738577785841755,-4.991522928321501e-08,0.004335500008892268
2025-07-01,C1,2025-07-01T19:00,2025-07-01T19:00,9853.797850579762,59.60247207104294,473.55842835545894,473.55842835062685,4.832088507100707e-09,0,3.1522596223780965,-5.550907644646941e-08,0.0036751999869011343
2025-07-01,C1,2025-07-01T20:00,2025-07-01T20:00,4313.269835608531,127.2615512379449,568.9431880703098,568.9431880703102,3.410605131648481e-13,0,63.22436460357051,0.0,0.0033965999900829047
2025-07-01,C1,2025-07-01T21:00,2025-07-01T21:00,1200.0,96.23976928355228,275.2319028299472,275.231902829948,7.958078640513122e-13,0,0.680119993424853,0.0,0.00287880000541918
2025-07-01,C1,2025-07-01T22:00,2025-07-01T22:00,1948.64662824445,48.860346474160224,95.77420801448541,95.77420801448501,3.979039320256561e-13,0,7.607096255586569,0.0,0.0022837000142317265
2025-07-01,C1,2025-07-01T23:00,2025-07-01T23:00,4927.800157492429,44.08817189291835,84.66911912608188,84.66911912608191,2.842170943040401e-14,0,5.087882916509457,0.0,0.0018570999964140356
2025-07-02,C1,2025-07-02T00:00,,5939.381929958542,0.0,3516.008645333825,3516.008645333825,0.0,0,,0.0,0.014154700009385124
2025-07-02,C1,2025-07-02T01:00,2025-07-02T01:00,9690.89153457757,100.43459294456045,3495.1556953289764,3495.1556953285344,4.420144250616431e-10,0,28.773805569040178,-2.649017005751375e-09,0.01387080000131391
