date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,savings_vs_v2b_yuan
2025-12-02,1,88999.96128753031,5130.473763515175,94130.43505104548,56369.33854862267,20402.73468124427,76772.07322986693,24915.12934265497,20169.644800711503,747.1405591020206,108,1,1580.0994863272058,47,275.30969991646606,5987.100036845534,6000.0,76343.31757390198,-428.7556559649529
2025-12-03,1,90762.61247668187,2904.2724435566247,93666.88492023849,57752.79826769489,9393.449888157595,67146.24815585247,25210.718625467704,20428.537322303786,1721.9550504079127,80,1,1470.6844025850894,33,870.758733779899,6000.0,5991.2719603611695,67290.00480450131,143.75664864883584
2025-12-04,1,92612.04616129499,2142.363138704169,94754.40929999916,59095.08231306602,8215.132800702215,67310.21511376824,25242.45690417053,20491.694493142,3232.4381389706273,67,1,572.4649535479772,22,795.6650070623151,5991.2719603611695,5940.9337372902,67159.84642653113,-150.3686872371036
2025-12-05,1,48430.675177054145,1040.6232201676519,49471.2983972218,25294.984409128345,3695.6133045985657,28990.59771372691,21557.001592877084,17424.7016252889,4027.3707463002816,51,1,450.53339753346427,21,1106.551146283775,5940.9337372902,5981.455587225247,28885.16645435164,-105.43125937526929
2025-12-06,1,49592.10870803378,1614.0067655295675,51206.115473563346,25901.799542973204,5234.348366762233,31136.14790973544,21566.78663320275,17466.717427069183,3441.4154507631188,53,1,1150.8727387557162,33,1310.6568172630302,5981.455587225247,5984.0997492530805,31055.514396477134,-80.63351325830445
2025-12-07,1,96124.49342732513,594.3619506259008,96718.85537795103,61672.13008605478,2208.2992790783824,63880.42936513316,25425.47017719494,20585.294435500342,4225.998386256429,43,1,285.5412848636545,21,1890.1804707463539,5984.0997492530805,5994.473535950373,63759.872123958135,-120.55724117502541
2025-12-08,1,99196.24694173095,197.14443787312823,99393.39137960407,63773.5965837089,832.3789905043604,64605.97557421326,25516.72789932758,20663.575780810672,6693.028144420496,14,1,63.88569952072851,6,2544.6583685727646,5994.473535950373,6000.0,64637.8938130631,31.918238849837508
2025-12-09,1,99642.46045366427,221.23760401886688,99863.69805768314,64077.82963197115,1056.6162155319412,65134.44584750309,25711.971273302453,20826.696731374985,7589.969249089,21,1,36.40624485129649,6,1968.300276905422,6000.0,6000.0,65136.40908278702,1.9632352839253144
2025-12-10,1,99326.22440391028,166.0954031977492,99492.31980710803,63811.307156802664,574.9897172408828,64386.296874043546,25683.497373987608,20840.960355281684,6262.164321735444,22,1,113.81477895360547,12,3207.239428369658,6000.0,5958.525019609204,64377.40975427522,-8.887119768325647
2025-12-11,1,99776.96473516816,158.91809609834684,99935.88283126651,64316.35396526433,622.1604968325626,64938.51446209689,25720.05929704497,20839.07540274108,9093.64423696262,11,1,75.76879795056425,5,3409.4652474466807,5958.525019609204,5952.050161681815,64793.177428213494,-145.33703388339927
2025-12-12,1,53630.78096376843,433.29163736736814,54064.0726011358,28335.221453314578,1581.9250370228767,29917.146490337454,21703.22511876202,17569.849801847762,6216.283800888208,23,1,261.95272607901643,13,2301.799064644771,5952.050161681815,5962.897433181232,29633.41005248737,-283.7364378500861
2025-12-13,1,54527.23507804974,121.90536149534432,54649.14043954509,28767.739215039794,617.4600972634723,29385.199312303266,21715.25112356938,17555.961099954307,6691.317032596683,9,1,24.331365892598456,3,2149.547827867694,5962.897433181232,6000.0,29407.262860875402,22.063548572135915
2025-12-14,1,100580.8465723723,178.60934482929483,100759.4559172016,64764.4325851662,762.4480761824815,65526.88066134868,25621.1032418324,20753.093625884245,7112.724501253445,9,1,70.00578027184065,2,2313.777659945205,6000.0,6000.0,65506.591728752144,-20.28893259653705
2025-12-15,1,102549.8142599421,121.6594122102531,102671.47367215235,66052.54223065522,392.95187791989423,66445.4941085751,25700.112407937737,20817.091050429568,8318.894347977512,5,1,96.91948950331789,4,2995.6642737672214,6000.0,6000.0,66438.8697726953,-6.624335879809223
2025-12-16,1,102538.4540773833,39.992590366213335,102578.44666774951,66122.24656070126,89.26834892164487,66211.5149096229,25709.380553558927,20824.598248382736,8275.573029239986,6,1,12.098707994472534,2,2798.5064737864514,6000.0,6000.0,66201.53290550465,-9.982004118253826
2025-12-17,1,101811.9562238593,88.88310180505013,101900.83932566436,65354.46923693327,461.0214483813246,65815.4906853146,25646.45966072084,20773.63232518388,8836.164923460727,7,1,0.5205962530458237,1,3185.058781960668,6000.0,6000.0,66041.19635132098,225.70566600638267
2025-12-18,1,100936.00123989696,108.61816127546012,101044.61940117241,65027.32417741477,276.655929446734,65303.9801068615,25603.933207090337,20743.259071141518,8817.678298556926,11,1,27.666991177420527,4,2763.5162656215216,6000.0,5995.474251779616,65308.85635485743,4.876247995933227
2025-12-19,1,54317.37502497841,210.7825177424066,54528.15754272082,28648.910016146616,952.0362057575059,29600.94622190412,21568.900680032915,17466.73637742831,7517.601940116215,15,1,84.34669399634504,4,2560.8421800982956,5995.474251779616,6000.0,29616.70311503863,15.756893134508573
2025-12-20,1,54217.897658451264,56.20603154016743,54274.10368999143,28556.748973858907,260.2475235936948,28816.9964974526,21515.57565001145,17443.25229023829,7345.428080218272,8,1,9.778151226284365,2,2088.97619851544,6000.0,5982.626651412205,28843.356645962624,26.360148510022555
2025-12-21,1,99627.42981127772,353.38001332003586,99980.80982459776,64027.578659637686,1215.3741610354934,65242.95282067318,25570.33464100398,20705.486503075863,6078.179820002971,19,1,169.4815002239028,9,2358.392880041302,5982.626651412205,5989.831713787047,65295.39562077098,52.4428000978005
2025-12-22,1,100263.87131469345,171.75949266499617,100435.63080735844,64345.16529310996,781.0403501967345,65126.2056433067,25468.43990226767,20620.284863245157,6650.048685002592,20,1,74.63909174366609,8,1866.6570840469237,5989.831713787047,6000.0,65083.43144369697,-42.77419960972475
2025-12-23,1,100159.73031179623,43.88279923186576,100203.6131110281,64425.3372073405,196.42308429358047,64621.76029163408,25533.288091131515,20681.96335381652,8094.19584037977,7,1,13.327336674938579,3,2965.231604471506,6000.0,6000.0,64627.86032603076,6.100034396680712
2025-12-24,1,99308.03227306878,209.12207824375628,99517.15435131254,63636.51229759206,1070.024217875571,64706.53651546763,25425.587687189607,20599.15957656114,6836.166924017405,21,1,23.318459251217746,2,2714.190524658066,6000.0,5995.073833402722,64545.45036470266,-161.08615076497517
2025-12-25,1,98769.95655541109,323.756728354594,99093.71328376568,63478.510088168565,1094.6307401564584,64573.14082832503,25395.749359892117,20566.123431575066,6451.6388221152965,19,1,179.3098269959214,9,2897.498798082347,5995.073833402722,6000.0,64733.62546342603,160.48463510100555
2025-12-26,1,52909.97431242315,265.55561824877896,53175.52993067193,27885.50116252691,956.2920552492769,28841.793217776187,21550.636548391216,17456.015604196884,6073.286553144267,17,1,157.231969623773,10,2325.7549118851143,6000.0,6000.0,28778.15683104267,-63.6363867335167
2025-12-27,1,52708.81945143565,228.59989119004808,52937.4193426257,27670.122247326402,973.0987073904093,28643.220954716813,21700.1290064028,17577.104495186264,5475.585764742498,16,1,83.69269966553925,8,2754.5534911897494,6000.0,6000.0,28479.5943551277,-163.62659958911172
2025-12-28,1,98607.14537400252,152.56920631846063,98759.71458032097,63351.30147275702,679.3342880486641,64030.635760805686,25478.9874220122,20637.979811829882,7109.452220138662,17,1,94.08279602109315,9,2530.3049206900287,6000.0,6000.0,64086.135207580875,55.499446775189426
2025-12-29,1,98925.49667049467,158.15567095417225,99083.65234144885,63474.88799105462,616.8137988603263,64091.70178991494,25385.19135228073,20571.02234886618,6745.71707136762,15,1,56.240588389644245,4,3075.485611155479,6000.0,5989.980718312462,64163.091220693634,71.38943077869044
2025-12-30,1,98325.07005759017,60.900600630315466,98385.97065822048,63094.47740431396,278.712283694499,63373.18968800846,25454.41577750903,20609.05942626353,7316.211706974987,7,1,11.775213594221555,2,2119.3095643570864,5989.980718312462,6000.0,63387.4242223898,14.23453438134311
2025-12-31,1,97495.69046009122,578.0010821276875,98073.6915422189,62375.36290307214,2280.984076419999,64656.34697949214,25371.16862746091,20550.646588243333,4606.7465696680065,31,1,131.40900744214906,7,1349.0372882188526,6000.0,6000.0,64641.64792641818,-14.699053073956748
