date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,load_bias_kw,pv_bias_kw,net_bias_kw,v1_total_cost_yuan,v1_emergency_cost_yuan,savings_vs_v1_yuan
2025-09-11,1,67770.56705652247,421.23872591412464,68191.8057824366,42889.197862113215,2264.7126974256626,45153.910559538876,20496.584234401642,16602.23322986533,10801.368994566948,8,1,0.0,0,1605.346950145694,6000.000000000002,6000.000000000004,373.45753584709587,137.64582301587305,467.60865502004464,-364.39833401132796,68.10709384920638,-432.5054278605343,45153.910559538876,2264.7126974256626,0.0
2025-09-12,1,36917.752494707944,393.6103757919268,37311.36287049987,21184.744717495985,1430.7538067069797,22615.498524202965,16000.000000000002,12960.000000000002,22719.706670499872,10,1,81.89349284680225,2,1521.442684671855,6000.000000000004,5999.999999999999,341.643121069384,125.62520357142859,360.17908745734866,-336.66697358945237,-62.37467182539678,-274.2923017640556,22615.498524202965,1430.7538067069797,0.0
2025-09-13,1,37364.785789219444,223.012918346399,37587.798707565846,21439.084315417844,982.2688983740325,22421.353213791877,16000.0,12959.999999999998,26540.69722423251,11,1,0.0,0,1551.860581628221,5999.999999999999,6000.0,380.7099238600471,199.49850426587298,500.99769369986785,-376.5698118973985,84.17010724206351,-460.73991913946196,22421.353213791877,982.2688983740325,0.0
2025-09-14,1,68074.03353930886,2419.6030356090123,70493.63657491788,43072.83532512901,9290.44527078105,52363.280595910066,20856.242738677207,16893.556618328537,6431.6257045692055,42,1,1778.7940356832685,25,1443.5210268089777,6000.0,6000.0,334.6795922418517,172.23378869047622,368.80119750742574,-323.34254077016675,-156.17492956349204,-167.16761120667474,52363.280595910066,9290.44527078105,0.0
2025-09-15,1,65584.45594785277,800.4827397524131,66384.93868760517,41072.372460265426,3489.1283063253763,44561.5007665908,20871.049638083787,16905.550206847864,7352.408623035922,25,1,52.60537753463825,3,674.5677332600156,6000.0,6000.000000000002,242.8909469431284,167.09818492063494,339.7038067828473,-211.5286697399875,61.468242063492085,-272.9969118034795,44561.5007665908,3489.1283063253763,0.0
2025-09-16,1,65047.430208369726,2142.3302476030685,67189.76045597279,40903.74037206101,6167.453561760093,47071.1939338211,21479.062868685833,17398.040923635526,3616.9685275891543,46,1,1833.4586314674866,23,821.6435371515042,6000.000000000002,6000.0,181.54822371008234,138.57356795634917,239.970782299676,-161.152750058944,-99.7094883928571,-61.443261666086904,47071.1939338211,6167.453561760093,0.0
2025-09-17,1,65680.19023684652,2701.482205062699,68381.67244190922,41186.520359145135,11402.288915139128,52588.809274284264,21138.62889022574,17122.28940108285,4405.214552766339,45,1,1947.4705183755405,23,729.5386497358672,6000.0,6000.0,215.08940032076578,154.91947698412707,296.1123649095432,-194.98739782098505,-123.99855000000005,-70.988847820985,52588.809274284264,11402.288915139128,0.0
2025-09-18,1,65392.72400391598,1664.057387966463,67056.78139188244,41074.17201391374,7296.626914543109,48370.79892845685,21306.14058437676,17257.973873345174,4052.563564184195,31,1,1236.0522811638753,18,526.9414878959631,6000.0,6000.000000000004,208.26490041946286,114.0121570436508,238.19253967294404,-192.6992014892308,-93.17811081349198,-99.52109067573883,48370.79892845685,7296.626914543109,0.0
2025-09-19,1,35064.9867540212,616.5829039441281,35681.56965796533,19744.929830622998,2166.8618030023854,21911.791633625384,16000.0,12960.000000000002,16540.217341298667,30,1,253.0823431062356,11,1103.171764619404,6000.000000000004,6000.000000000001,220.82328398583135,175.07092678571428,288.32553897646306,-195.93513239077495,-171.94841071428573,-23.98672167648921,21911.791633625384,2166.8618030023854,0.0
2025-09-20,1,35205.531406993396,907.5720085894768,36113.103415582875,19829.21329590237,3666.510134131264,23495.72343003363,15999.999999999998,12960.000000000002,17427.669682249543,27,1,411.01768744571666,9,872.0594952023758,6000.000000000001,5999.999999999998,210.49704095769164,155.82024533730157,287.802464556779,-192.75111876507856,-121.67201180555551,-71.07910695952302,23495.72343003363,3666.510134131264,0.0
2025-09-21,1,67874.85915028329,1002.9367869663333,68877.79593724963,42428.59754876529,2839.847998340967,45268.445547106254,21562.654823425437,17465.7504069746,6493.40403746545,28,1,827.9393528998197,13,2148.3785263333493,5999.999999999998,6000.0,200.89880442245675,155.1580491071429,312.3475343513243,-186.16946311603468,42.600005654761844,-228.76946877079652,45268.445547106254,2839.847998340967,0.0
2025-09-22,1,65215.47890241888,1737.2249056445405,66952.70380806342,40486.19817385449,6216.8690286561705,46703.06720251066,21455.11764629872,17378.645293501966,2262.2115719333337,66,1,791.0832236807487,24,689.4906602541676,6000.0,6000.0,138.24095408962796,78.6459820436508,166.64318656574474,-69.94015385330293,-48.06570942460325,-21.87444442869969,46703.06720251066,6216.8690286561705,0.0
2025-09-23,1,66321.38525413434,2542.807696511763,68864.1929506461,41202.12664134583,11155.522691662252,52357.649333008085,21489.025167683114,17406.110385823325,2664.6625854529716,65,1,1199.3448525792878,18,422.3577785516885,6000.0,6000.0,142.8581238013774,121.71967628968251,216.97792841519725,-86.94963515429635,-81.87234811507932,-5.077287039217028,52357.649333008085,11155.522691662252,0.0
2025-09-24,1,66380.31612556816,2039.2799430676994,68419.59606863586,41169.49208031606,7500.5895561755915,48670.081636491646,21471.811200330823,17392.167072267966,3276.726840573006,58,1,740.1387059020935,12,521.1286326189537,6000.0,6000.000000000002,152.8050723853467,105.15943343253974,221.500282651696,-76.98597063018138,-25.42568323412699,-51.56028739605442,48670.081636491646,7500.5895561755915,0.0
2025-09-25,1,66356.65066278832,1452.880231450569,67809.5308942389,41359.13282087426,5371.03764409809,46730.170464972354,21444.70743379861,17370.213021376872,3399.587581817152,58,1,428.4640735547923,14,887.3500872633605,6000.000000000002,6000.000000000001,156.35240000027406,93.50581646825393,202.18615888615503,-89.67409773352828,-8.561291468253968,-81.1128062652743,46730.170464972354,5371.03764409809,0.0
2025-09-26,1,33749.27904006448,830.0133556332607,34579.29239569774,18728.98870665629,3058.0105011787186,21786.99920783501,16000.0,12960.000000000002,13845.04889569774,40,1,550.3471608670313,15,612.9118131436463,6000.000000000001,6000.000000000002,157.93414514958098,157.13223412698412,243.0354433991158,-122.47772682534966,-153.43241785714284,30.954691031793175,21786.99920783501,3058.0105011787186,0.0
2025-09-27,1,33872.49483493692,3177.9151113652183,37050.40994630214,18829.11204045078,12406.872721014095,31235.984761464875,16000.000000000002,12960.000000000002,16209.107696302144,66,1,2025.3744861128343,22,302.82281080781246,6000.000000000002,6000.0,143.5329469135193,194.82700426587303,267.09481598303194,-52.55830298394507,-68.93135287698414,16.3730498930391,31235.984761464875,12406.872721014095,0.0
2025-09-28,1,67168.60857476802,2855.165095440193,70023.77367020822,41786.7778883594,12464.013519015465,54250.79140737487,21599.643554116814,17495.71127883462,2432.212228259353,65,1,1592.7165957579025,25,333.64393672757626,6000.0,6000.0,145.08156283474787,133.06779404761906,220.30738848748112,-93.90670474048095,-111.52974087301588,17.623036132534928,54250.79140737487,12464.013519015465,0.0
2025-09-29,1,66459.99126841285,2280.001260012599,68739.99252842544,41136.063774456365,9445.369220974364,50581.432995430725,21554.421060011377,17459.081058609216,1884.7609270232922,77,1,947.531755472525,22,201.41915405504443,6000.0,6000.000000000001,129.25782141345357,69.8832922619048,173.53175779316214,-0.8974974349693147,-17.365844642857116,16.468347207887806,50581.432995430725,9445.369220974364,0.0
2025-09-30,1,67051.05054719024,4006.548955325893,71057.59950251614,41700.82182894332,17309.523809986513,59010.34563892983,21602.541866518917,17498.058911880322,1530.9417812108707,91,1,1670.9334528180432,29,234.39669883067256,6000.000000000001,6000.000000000003,116.95802953979688,168.50322886904758,230.7287806890318,-19.85960316187412,-123.00990208333334,103.15029892145924,59010.34563892983,17309.523809986513,0.0
2025-10-01,1,67253.79183715416,194.13910738725082,67447.93094454141,41614.10297200429,434.34101059290396,42048.4439825972,21544.23160751681,17450.82760208862,13693.00540577989,15,1,10.72176474536127,1,3328.5782308160824,6000.000000000003,6000.0,204.30323540460353,407.6054584325397,578.6310213819642,-161.5938809846139,400.85888144841266,-562.4527624330266,42048.4439825972,434.34101059290396,0.0
2025-10-02,1,65793.39833474038,332.8246269950947,66126.22296173548,40940.32573419808,876.4963750639904,41816.822109262066,21527.452326121766,17437.236384158627,10305.223903105667,21,1,32.87392506532842,3,2127.2084796251384,6000.0,6000.0,206.55370552183388,274.36062718253964,443.25202208753177,-145.59829364746437,269.9183428571428,-415.5166365046072,41816.822109262066,876.4963750639904,0.0
2025-10-03,1,32487.94347079879,259.38227473069827,32747.325745529488,17725.02523639432,766.5272396707298,18491.55247606505,15999.999999999998,12959.999999999996,21890.17204552949,21,1,9.17993797304166,1,1438.5015519918034,6000.0,6000.000000000002,194.05901632533883,171.5229485119047,330.9541768712518,-141.16856961634193,163.68469374999995,-304.85326336634193,18491.55247606505,766.5272396707298,0.0
2025-10-04,1,32974.08014551821,955.1064864116414,33929.18663192985,18109.730983745812,3511.9257032594396,21621.656687005252,16000.000000000377,12960.0,17793.204198596137,34,1,349.3771354133895,13,1302.7493696736408,6000.000000000002,6000.000000000338,200.17275477804094,91.86165615079368,237.79723908933823,-132.98182962944676,-62.780558928571445,-70.2012707008753,21621.656687005252,3511.9257032594396,0.0
2025-10-05,1,63840.75883972803,609.1028374767365,64449.86167720476,39743.996936133306,1981.3041029183678,41725.30103905168,21457.408089506203,17380.50055250033,5636.993073532226,35,1,123.01943935856241,8,1450.6693248246938,6000.000000000338,6000.000000000002,202.06282343400437,96.40077301587299,260.2539962920401,-130.5365263038994,78.95890019841269,-209.49542650231209,41725.30103905168,1981.3041029183678,0.0
2025-10-06,1,63355.52714037504,1837.4019902158198,65192.929130590855,39601.619662990895,5807.889838844688,45409.50950183558,21417.16138300941,17347.900720237623,3390.5592178190714,57,1,1368.8110210948817,26,1043.3642691303357,6000.000000000002,6000.000000000003,195.21286136498222,91.33689583333333,217.8317170014538,-133.99705611045292,-69.28217162698407,-64.71488448346885,45409.50950183558,5807.889838844688,0.0
2025-10-07,1,63172.092190442934,2695.632246099112,65867.72443654205,39615.808912012566,10364.979122591405,49980.788034603975,21394.76795727786,17329.762045395066,4031.1555246592548,60,1,1595.3645958556585,26,1033.1353807643857,6000.000000000003,6000.000000000002,204.1253851052221,120.23737301587302,280.28282378159867,-159.77053700349802,-104.1237337301587,-55.64680327333934,49980.788034603975,10364.979122591405,0.0
2025-10-08,1,60921.33190803479,2692.435185594912,63613.7670936297,37623.953537806156,8935.729809444036,46559.68334725019,21351.16452154314,17294.443262449946,3078.55016786983,54,1,1645.5971447643506,22,686.259943394807,6000.000000000002,5999.999999999998,139.94149763784696,137.89052073412702,240.45772306103098,-89.27541741621684,-73.18729315476187,-16.088124261454954,46559.68334725019,8935.729809444036,0.0
2025-10-09,1,61648.61845659669,1479.5800498439653,63128.198506440654,38142.32277020357,5740.0911704972805,43882.413940700855,21335.336973157147,17281.62294825729,3314.5027982074666,53,1,589.137840580527,13,604.8629030107347,5999.999999999998,5999.999999999998,131.5411145323397,121.63347509920631,199.753452002143,-78.40755013022522,-1.9524356150793192,-76.45511451514591,43882.413940700855,5740.0911704972805,0.0
2025-10-10,1,31386.56694393435,949.0711936392019,32335.638137573555,16663.74702979053,3240.354153368324,19904.101183158855,16000.000000000004,12959.999999999998,19952.027220906883,45,1,66.83991912469719,5,780.1939739194997,5999.999999999998,5999.999999999999,135.7432380044523,151.01615684523807,238.62407345456631,-49.259175864696964,77.28742549603172,-126.54660136072867,19904.101183158855,3240.354153368324,0.0
2025-10-11,1,32229.130675150867,891.0901941345664,33120.22086928543,17235.606743203673,3225.227364347911,20460.834107551582,16000.0,12959.999999999996,15973.907285952097,43,1,395.1788176451786,14,684.4489014353385,5999.999999999999,6000.000000000002,142.19120542889408,144.2945671626984,223.62174867506835,-104.81324674189574,-141.30637212301585,36.493125381120116,20460.834107551582,3225.227364347911,0.0
2025-10-12,1,62711.122561436896,2528.6770789709217,65239.799640407815,38848.755604822276,9159.84736667047,48008.60297149275,21367.517414001144,17307.689105340927,2665.0153484142625,57,1,1942.8639671065773,27,558.8677956357026,6000.000000000002,5999.999999999999,129.1734795858555,120.0522407738096,216.40385114104927,-74.4560591434726,-68.77529791666672,-5.680761226805887,48008.60297149275,9159.84736667047,0.0
2025-10-13,1,63556.57625282725,1181.5718072171182,64738.14806004437,39448.867142452276,4398.739802429857,43847.60694488213,21377.086474757773,17315.44004455379,3649.1063298403906,45,1,649.0487119639812,17,607.8674730556645,5999.999999999999,6000.000000000002,140.4298204947471,106.13696259920637,201.2782557107295,-89.05623655771575,13.757701884920632,-102.81393844263638,43847.60694488213,4398.739802429857,0.0
2025-10-14,1,63356.627293763406,3438.3688344660045,66794.99612822941,39359.68603773694,14351.542532102656,53711.22856983959,21358.89351328948,17300.70374576448,1962.977077371078,79,1,1669.354157774521,28,545.5308209388446,6000.000000000002,6000.0,134.56174814750838,133.87934087301585,225.0560796598785,-69.00003492263201,-130.47469146825395,61.47465654562193,53711.22856983959,14351.542532102656,0.0
2025-10-15,1,62523.86831829529,4682.624670625838,67206.49298892112,38480.42021928859,18294.117042714388,56774.53726200298,21360.2408082169,17301.79505465569,1228.0235853599124,81,1,3511.8174682495846,36,309.6505684309958,6000.0,5999.999999999998,108.67694904154037,193.28578125,246.2770106660729,-49.178120951221416,-193.1198328373016,143.94171188608018,56774.53726200298,18294.117042714388,0.0
2025-10-16,1,63232.33263936377,5019.441586928734,68251.7742262925,39049.06473178049,20255.043158555174,59304.10789033566,21417.04109786677,17347.803289272084,1216.0634676978161,90,1,2343.559259915781,30,245.18386555373775,5999.999999999998,6000.000000000002,102.43252969469673,196.5398092261904,259.81271060943953,-29.285426480457755,-187.759514781746,158.47408830128825,59304.10789033566,20255.043158555174,0.0
2025-10-17,1,31583.41850481266,1558.8148417197754,33142.233346532434,16607.01167495921,6271.906950618601,22878.918625577808,15999.999999999998,12960.000000000002,14098.034029865774,49,1,1159.5042836284847,20,408.15767171902246,6000.000000000002,6000.000000000003,97.78534046749571,118.15772847222222,172.12003978668088,-39.23420157751007,-97.81074394841265,58.57654237090258,22878.918625577808,6271.906950618601,0.0
2025-10-18,1,32127.623377464133,1704.4419273381873,33832.06530480232,17007.658904760854,6283.238588648885,23290.89749340974,16000.000000000004,12960.000000000004,14715.472038135656,49,1,1109.0267078750999,22,938.3960525435676,6000.000000000003,6000.0,122.75140562711097,110.06104900793652,190.77173446134046,-66.0382631960893,-70.56734662698412,4.5290834308948025,23290.89749340974,6283.238588648885,0.0
2025-10-19,1,65777.49099532043,3553.6264284294944,69331.11742374992,40450.003242498475,14785.335249178741,55235.33849167721,21709.28890697235,17584.524014647603,1320.6299980918534,81,1,1140.5995627122,24,300.18424500686154,6000.0,6000.000000000001,104.79883809876304,141.01150267857142,203.09401777172283,-26.439759351010967,-119.48127728174602,93.04151793073505,55235.33849167721,14785.335249178741,0.0
2025-10-20,1,66775.68583606304,3409.4117888143196,70185.09762487737,41211.57108678837,14710.766241919424,55922.337328707785,21789.693429057428,17649.65167753652,1604.2735066897899,63,1,1764.8490361861532,25,433.8385004690466,6000.000000000001,5999.999999999999,100.31818861774573,140.18473095238096,208.9035539793379,-40.767281101954026,-115.98137619047611,75.2140950885221,55922.337328707785,14710.766241919424,0.0
2025-10-21,1,67748.45846822122,4396.14803084429,72144.6064990655,41773.11154287862,16558.377504510336,58331.48904738895,21776.518373558385,17638.979882582295,1544.4866580894086,78,1,2875.658332466682,31,410.3621091750793,5999.999999999999,6000.000000000001,109.00334484828042,174.6995896825398,247.5264453722374,-42.88868982568956,-161.70791369047626,118.81922386478671,58331.48904738895,16558.377504510336,0.0
2025-10-22,1,67619.34518543641,3762.7563565205996,71382.101541957,41369.143464885434,16379.633991305738,57748.77745619117,21914.524169204014,17750.764577055248,1663.4452498082417,84,1,1478.4297050072396,24,631.1585001193757,6000.000000000001,6000.000000000002,98.47525337736323,161.96265952380955,226.09173359703507,-6.546810037778864,-94.01810615079373,87.4712961130149,57748.77745619117,16379.633991305738,0.0
2025-10-23,1,68194.61630431142,1669.5475272423091,69864.16383155373,41929.13759492019,6517.610557612335,48446.74815253253,21903.974030342102,17742.218964577103,2322.9117324553945,66,1,550.7215140789212,16,279.0788560468475,6000.000000000002,6000.0000000000055,102.13548928861245,105.46997599206352,166.352469154071,-30.090615693402388,-2.8671071428571415,-27.223508550545244,48446.74815253253,6517.610557612335,0.0
2025-10-24,1,31756.366960030566,1529.4279837516233,33285.79494378219,16601.381695651806,6287.550999033526,22888.93269468533,16175.984304692452,13102.547286800893,11792.307209223962,62,1,279.34356873366823,11,232.78964232229777,6000.0000000000055,6000.0,96.97948058489052,79.20156269841263,152.6838249368259,-6.242468584956217,-2.18299861111115,-4.059469973845065,22888.93269468533,6287.550999033526,0.0
2025-10-25,1,32287.867430834787,1413.6093499718033,33701.47678080659,16897.0950282388,5263.168576231681,22160.26360447048,16351.824498494068,13244.977843780198,11196.197392759388,60,1,705.4634707395726,20,399.3763999182218,6000.0,5999.999999999999,106.34656685885206,83.57643898809518,146.01236692445434,-15.629199279236154,-33.57757867063491,17.948379391398753,22160.26360447048,5263.168576231681,0.0
2025-10-26,1,69321.64797380654,1321.2780840815556,70642.9260578881,42714.82016828428,4604.732131919316,47319.5523002036,22048.30187524094,17859.124518945162,1909.4366849256435,60,1,842.0957219248791,22,925.8044105850377,5999.999999999999,5999.999999999998,99.20134485129627,67.53254126984123,134.61311537529997,-30.872875233583095,-6.3662668650794165,-24.506608368503677,47319.5523002036,4604.732131919316,0.0
2025-10-27,1,69584.25342048318,1882.7854308555663,71467.03885133874,42903.14903557121,7362.870143715559,50266.01917928677,21924.78787302957,17759.078177153948,3748.747488796455,68,1,272.1524676188606,12,928.9857415815981,5999.999999999998,6000.000000000004,94.38163799924332,189.38355515873016,234.64720498550093,-20.14358634277515,57.60483273809528,-77.74841908087043,50266.01917928677,7362.870143715559,0.0
2025-10-28,1,69407.96509105426,2278.683768671631,71686.64885972589,42707.0704366141,8981.09451308792,51688.16494970202,21965.014260374464,17791.66155090331,1540.8744502547308,72,1,995.535312612561,18,365.5065529496359,6000.000000000004,6000.000000000004,99.16364517151376,88.40656855158727,159.14825912193177,-28.613012427073613,-59.35506736111111,30.742054934037487,51688.16494970202,8981.09451308792,0.0
2025-10-29,1,68631.93713300822,5462.3128859474,74094.25001895562,42205.32601109019,21441.38524425772,63646.71125534791,21905.672179393085,17743.594465308404,619.9155048709414,102,1,3228.087162931211,33,93.80993978531015,6000.000000000004,6000.000000000002,86.74908289906564,191.08133611111103,253.4261829507642,10.685221433741395,-191.08133611111103,201.76655754485242,63646.71125534791,21441.38524425772,0.0
2025-10-30,1,69133.48532196131,1778.8402423429804,70912.3255643043,42550.99656481273,6963.240180784443,49514.236745597176,22092.834119055857,17895.19563643524,1926.8694316836772,76,1,456.9417578487779,21,624.4106823858392,6000.000000000002,6000.000000000004,104.02117144717502,83.22149890873013,154.40456975111076,-20.225418305862384,-14.057535416666667,-6.167882889195719,49514.236745597176,6963.240180784443,0.0
2025-10-31,1,32461.72053554064,2934.6016685466147,35396.32220408726,16979.60984808621,10666.616859002012,27646.226707088223,16677.137761489546,13508.481586806533,8323.37396273758,80,1,1822.2671350976634,24,217.88283759705212,6000.000000000004,6000.000000000002,92.03741931778305,182.6230716269841,228.4029027549835,-12.34368668794125,-182.3945954365079,170.05090874856663,27646.226707088223,10666.616859002012,0.0
2025-11-01,1,32619.06975471387,2158.5980136192766,34777.66776833314,17049.42064802728,7897.024741078934,24946.445389106215,16666.341713353166,13499.736787816066,9067.02440946271,75,1,1204.9777294531257,26,388.4115916126177,6000.000000000002,6000.0,98.77492611390754,86.41047936507935,158.26447164597943,1.6171303946244346,-81.3881107142857,83.00524110891014,24946.445389106215,7897.024741078934,0.0
2025-11-02,1,70990.51061359169,2951.97719550599,73942.48780909767,43701.3484008674,12269.889884378079,55971.23828524548,22395.173994122964,18140.090935239594,891.020816880979,93,1,1342.7631213543145,30,123.73629771962479,6000.0,6000.000000000004,92.96424972995356,96.09431498015871,160.1249171827904,7.645503573661188,-78.2276788690476,85.8731824427088,55971.23828524548,12269.889884378079,0.0
2025-11-03,1,71743.94734638592,3281.3989737277475,75025.34632011366,44233.94205219769,10687.988996733111,54921.931048930805,22667.13382295614,18360.378396594475,1213.6606104186621,81,1,2121.4599270251733,28,637.7537028283787,6000.000000000004,6000.000000000003,91.24412953513621,129.5250486111111,187.29414933943377,-0.22008922720080668,-86.37585436507938,86.15576513787856,54921.931048930805,10687.988996733111,0.0
2025-11-04,1,72464.13570332226,1716.2313968980914,74180.36710022035,44506.34554971746,7228.65688370726,51735.00243342472,22742.54963245767,18421.465202290714,2279.2106367200536,73,1,529.4140536677774,15,483.3357250756667,6000.000000000003,6000.000000000002,115.75582984877393,97.61995744047616,166.47675140075603,-11.48882536956595,11.968642956349164,-23.457468325915105,51735.00243342472,7228.65688370726,0.0
2025-11-05,1,72630.86274923703,2483.0647708739916,75113.92752011101,44741.545142149254,9244.439106704525,53985.984248853776,22757.381051618926,18433.47865181133,1112.0050536367544,89,1,872.324053070895,27,235.9376338860368,6000.000000000002,6000.000000000001,104.39060170252664,73.72097380952384,149.79457602128105,7.275454686472163,-49.85203353174604,57.12748821821819,53985.984248853776,9244.439106704525,0.0
2025-11-06,1,72290.91246847012,4532.172199542235,76823.08466801237,44548.76066176601,18593.45436880844,63142.21503057446,22640.377329375697,18338.70563679431,1151.8284254309751,95,1,1925.0266165350697,31,400.6390338183587,6000.000000000001,6000.000000000001,102.8488526960785,164.15751349206343,236.83335937388378,20.298149913366036,-120.5495073412698,140.84765725463583,63142.21503057446,18593.45436880844,0.0
2025-11-07,1,33208.68670197642,1434.1456467664923,34642.83234874291,17454.979176935103,6040.533538718747,23495.51271565385,17060.178744223507,13818.744782821042,8082.936604007112,58,1,39.45227135807306,4,163.07085930009552,6000.000000000001,6000.0,103.86579415904508,167.1879327380952,231.53054418505093,9.779474020430436,20.150459523809534,-10.370985503379087,23495.51271565385,6040.533538718747,0.0
2025-11-08,1,33159.055805880715,1244.0073850948445,34403.06319097556,17329.788214565087,4986.9055848918,22316.693799456887,17036.27626037191,13799.383770901246,7374.963601504897,59,1,544.9252755381352,15,227.81040463876775,6000.0,6000.000000000003,93.5179699214809,50.344224702380956,125.24473696057284,5.330843590165503,-13.188945734126952,18.519789324292454,22316.693799456887,4986.9055848918,0.0
2025-11-09,1,73698.72600069571,3058.4224582228903,76757.1484589186,45495.650391945164,11713.315673379157,57208.966065324326,22905.210081070953,18553.220165667473,1058.3413601817895,90,1,1056.7954441702868,22,216.89923020698188,6000.000000000003,5999.999999999998,102.04485615952758,105.51057926587299,171.5318257668616,5.843386922347424,-77.49332549603173,83.33671241837916,57208.966065324326,11713.315673379157,0.0
2025-11-10,1,74135.87513105814,4804.702723884724,78940.57785494287,45748.647814729615,18822.054871691933,64570.702686421544,22962.076266255444,18599.28177566691,719.3402643543316,102,1,2071.9555777508326,31,220.32172474479705,5999.999999999998,5999.999999999999,101.97860966519721,150.27591468253965,230.16845784329396,25.656575694718743,-144.56686011904762,170.22343581376634,64570.702686421544,18822.054871691933,0.0
2025-11-11,1,74478.08092340728,2382.880014006546,76860.96093741382,46031.79333596605,9812.892558317626,55844.68589428368,23059.82443881156,18678.45779543737,920.5746273729604,85,1,602.414163731131,22,249.3512248416132,5999.999999999999,6000.0,89.40452069077077,72.05738174603175,137.64394339081275,15.187780395447012,-45.7416107142857,60.929391109732705,55844.68589428368,9812.892558317626,0.0
2025-11-12,1,75058.00583599655,1870.9996419011911,76929.00547789774,46453.90427093626,8666.761582421455,55120.66585335772,23099.1673351722,18710.32554148948,1584.1759342150244,72,1,441.56189537157064,9,226.5244730895032,6000.0,5999.999999999999,92.81786001941043,88.21834434523808,143.9656490048423,-10.86896208053671,-22.819949900793663,11.95098782025695,55120.66585335772,8666.761582421455,0.0
2025-11-13,1,75011.65192129352,3258.6856043887387,78270.33752568226,46491.02181820636,12172.004416921627,58663.02623512798,23100.965676248128,18711.782197760982,1485.2827305284497,96,1,1497.9884296223206,27,781.287914637262,5999.999999999999,6000.000000000001,106.89750491786211,131.67365624999994,197.66534728821614,15.894637303702476,-57.99714910714286,73.89178641084533,58663.02623512798,12172.004416921627,0.0
2025-11-14,1,34014.28730362087,2649.0390249271513,36663.32632854802,17896.217413592796,9356.817060868076,27253.03447446087,17613.948251209837,14267.29808347997,5718.220860818151,74,1,1764.9132452305748,28,307.44255242231105,6000.000000000001,6000.000000000004,86.90670906807911,114.60787876984129,169.3018241142318,-12.296026252905982,-104.15377658730159,91.85775033439558,27253.03447446087,9356.817060868076,0.0
2025-11-15,1,33882.53774251282,2047.722553558741,35930.26029607156,17775.98097513831,8238.378068700447,26014.35904383876,17461.285841205314,14143.641531376308,4400.729069575885,81,1,934.7303005273253,18,74.60820697272186,6000.000000000004,6000.000000000002,92.86019088860381,75.71109255952382,144.24663670944335,20.772874626047432,-71.03446835317463,91.80734297922206,26014.35904383876,8238.378068700447,0.0
2025-11-16,1,76850.77651012622,3253.2739256546934,80104.05043578091,47720.713518232806,12902.277423728487,60622.99094196129,23397.07932494031,18951.634253201653,1224.0609807089263,88,1,1143.6315377681271,20,174.44533341886995,6000.000000000002,6000.000000000002,110.96609328667148,97.48987013888892,186.55562109848418,23.5340559402006,-61.01648343253967,84.55053937274027,60622.99094196129,12902.277423728487,0.0
2025-11-17,1,77469.03810985935,1599.598379729478,79068.63648958883,48178.59258770641,6322.873157484061,54501.46574519047,23302.94680281428,18875.38691027957,1945.3222637207875,72,1,219.33265923335728,11,490.3781737249252,6000.000000000002,6000.000000000003,112.22165686329332,70.36589394841268,147.70502681042768,-32.90533336074899,-18.500171527777756,-14.405161832971238,54501.46574519047,6322.873157484061,0.0
2025-11-18,1,77110.08363333423,3289.881521161623,80399.96515449585,47957.549413407665,11184.668215393604,59142.21762880127,23337.561316699564,18903.424666526647,1075.276670989603,83,1,1832.0803112731019,28,310.255250381629,6000.000000000003,6000.000000000001,102.73372309980482,111.54022847222228,181.88159133963438,3.667600800818311,-88.60760128968255,92.27520209050084,59142.21762880127,11184.668215393604,0.0
2025-11-19,1,77509.96794749185,2999.2370752345278,80509.20502272638,48241.41583076012,12039.055832200334,60280.47166296045,23276.42119411577,18853.90116723377,718.3733958443755,98,1,598.2388958462614,22,160.64530278513982,6000.000000000001,6000.000000000002,103.28713728259203,86.90352152777773,154.9004362949543,23.889687137288078,-71.14629950396824,95.03598664125633,60280.47166296045,12039.055832200334,0.0
2025-11-20,1,77939.07598205953,2416.271929110978,80355.34791117051,48567.73747424524,9463.047808308962,58030.7852825542,23258.561846705394,18839.435095831363,1143.1451269631318,81,1,836.5879392485871,22,409.17467694621314,6000.000000000002,6000.000000000002,99.22065859131689,84.78166111111116,148.30904400308793,13.705867748223742,-39.34108234126983,53.046950089493556,58030.7852825542,9463.047808308962,0.0
2025-11-21,1,34585.780862601816,1861.4602072744544,36447.24106987627,18282.65888810981,5866.721809417262,24149.380697527075,17874.508988765112,14478.352280899742,4186.700295344231,76,1,776.0155118963029,24,386.35185353335925,6000.000000000002,6000.0,97.69358055336222,69.98682053571429,136.96097889098033,3.090372818243711,-22.074787202380982,25.165160020624697,24149.380697527075,5866.721809417262,0.0
