date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,difference_vs_v2b_yuan
2025-02-11,1,86887.68583263784,97.42623111011224,86985.11206374796,54377.59071051423,517.8724452670126,54895.463155781246,24501.289142528294,19846.044205447917,7109.269993334243,11,1,0.7750134754573992,2,2336.436565140184,6000.000000000001,6000.000000000004,54895.463155781246,0.0
2025-02-12,1,85321.08739948702,398.6157143646725,85719.70311385169,53311.19784472433,1619.5936980414806,54930.79154276581,24287.630694582243,19672.980862611625,5838.317148547739,22,1,19.137496383922382,2,2175.9297024185485,6000.000000000004,6000.0,54930.79154276581,0.0
2025-02-13,1,84784.95815971261,228.17886647491213,85013.13702618753,53022.16219782066,706.1321459208807,53728.29434374154,24308.451357276193,19689.845599393717,9065.052251638372,23,1,46.57874264940845,4,3874.394406882485,6000.0,6000.0,53728.29434374154,0.0
2025-02-14,1,37242.86877846178,807.7585867050202,38050.6273651668,19289.51690264792,2616.555038311583,21906.071940959504,19159.80655811136,15519.443312070198,4608.462302458973,34,1,491.3082586374176,13,1064.50348277405,6000.0,6000.0,21906.071940959504,0.0
2025-02-15,1,36151.494449673875,863.153917585021,37014.648367258895,18713.27420078771,3007.513095190059,21720.787295977767,18599.54857289655,15065.63434404621,4200.643038408557,47,1,230.6119385624047,8,759.3715045212722,6000.0,6000.000000000003,21720.787295977767,0.0
2025-02-16,1,81031.00431190294,1260.5265930244573,82291.53090492741,50212.47123818955,4984.141629950906,55196.61286814046,23236.235400854468,18821.350674692123,2499.2670787650613,61,1,284.71136381008745,17,823.968813225423,6000.000000000003,6000.0,55196.61286814046,0.0
2025-02-17,1,81036.93809442122,354.8159441232875,81391.7540385445,50177.13865703837,1249.8751696171048,51427.01382665547,23214.36577706089,18803.636279419323,5797.161374236269,29,1,111.45578201643093,6,2478.3399846521143,6000.0,6000.0,51427.01382665547,0.0
2025-02-18,1,80338.00216658467,486.894862726298,80824.89702931097,49653.05285333961,1957.6474933677619,51610.700346707374,23214.318437822647,18803.597934636346,4322.788742791343,31,1,138.53685672550876,7,1767.2511440866265,6000.0,6000.0,51610.700346707374,0.0
2025-02-19,1,79863.45171007383,1236.79070852556,81100.24241859939,49278.530972346365,4460.993618890715,53739.52459123708,23283.974922062112,18860.019686870313,3796.9598000742585,56,1,288.3697885285661,10,611.4672406510265,6000.0,6000.000000000002,53739.52459123708,0.0
2025-02-20,1,79764.93631489796,540.4749487263357,80305.4112636243,49200.21912150195,2218.320094287105,51418.53921578905,23260.530061649086,18841.02934993576,4892.776818577634,34,1,71.50701115936255,4,1650.0366941571265,6000.000000000002,6000.0,51418.53921578905,0.0
2025-02-21,1,35677.503682564704,579.7622380388385,36257.265920603546,18513.38665835837,2005.4910836940207,20518.87774205239,18216.92702422439,14755.710889621756,7235.787752667574,31,1,75.30827416671342,4,885.5257461235499,6000.0,6000.000000000001,20518.87774205239,0.0
2025-02-22,1,35174.118336227184,838.6211500535783,36012.73948628076,18239.410734362496,3152.154949942356,21391.565684304853,17873.12317155232,14477.22976895738,4772.08320035249,45,1,207.8096054631245,11,652.3227784539322,6000.000000000001,6000.000000000001,21391.56568430485,3.637978807091713e-12
2025-02-23,1,78548.44339764726,1131.3247411933667,79679.76813884063,48313.097096602345,3852.6112103178393,52165.70830692018,23235.9687128551,18821.13465741263,3733.0804000648313,47,1,434.57817645458505,13,1081.7927220339125,6000.000000000001,6000.0,52131.7970378941,33.911269026080845
2025-02-24,1,78111.84414428174,384.2745862669901,78496.11873054873,47956.276513931516,1668.1583674105098,49624.43488134203,23200.012945156854,18792.010485577048,5885.082654302258,28,1,46.216208724832086,4,2527.3337880341396,6000.0,6000.0,49624.43488134203,0.0
2025-02-25,1,77860.9860431498,418.92828830391295,78279.9143314537,47825.68210752762,1440.2633463746733,49265.94545390229,23231.21745926376,18817.286142003646,8044.659780860262,28,1,68.06577628635318,6,3398.89547846145,6000.0,6000.000000000001,49265.94545390229,0.0
2025-02-26,1,77219.71070272494,635.002026614405,77854.71272933934,47396.27179743052,2558.3206551673557,49954.59245259788,23007.475284213113,18636.054980212622,4668.444392005523,34,1,84.61457391198041,7,2246.4926405626675,6000.000000000001,6000.000000000004,49954.59245259788,0.0
