date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,no_storage_total_cost_yuan
2025-10-13,1,63556.57625282725,1181.5718072171182,64738.14806004437,39448.867142452276,4398.739802429857,43847.60694488213,21377.086474757773,17315.44004455379,3649.1063298403906,45,1,649.0487119639812,17,607.8674730556645,5999.999999999999,6000.000000000002,56107.836879431445
2025-10-14,1,63356.627293763406,3438.3688344660045,66794.99612822941,39359.68603773694,14351.542532102656,53711.22856983959,21358.89351328948,17300.70374576448,1962.977077371078,79,1,1669.354157774521,28,545.5308209388446,6000.000000000002,6000.0,61783.23771536433
2025-10-15,1,62523.86831829529,4682.624670625838,67206.49298892112,38480.42021928859,18294.117042714388,56774.53726200298,21360.2408082169,17301.79505465569,1228.0235853599124,81,1,3511.8174682495846,36,309.6505684309958,6000.0,5999.999999999998,58975.95195318629
2025-10-16,1,63232.33263936377,5019.441586928734,68251.7742262925,39049.06473178049,20255.043158555174,59304.10789033566,21417.04109786677,17347.803289272084,1216.0634676978161,90,1,2343.559259915781,30,245.18386555373775,5999.999999999998,6000.000000000002,66633.16018020612
2025-10-17,1,31583.41850481266,1558.8148417197754,33142.233346532434,16607.01167495921,6271.906950618601,22878.918625577808,15999.999999999998,12960.000000000002,14098.034029865774,49,1,1159.5042836284847,20,408.15767171902246,6000.000000000002,6000.000000000003,30521.10296486522
2025-10-18,1,32127.623377464133,1704.4419273381873,33832.06530480232,17007.658904760854,6283.238588648885,23290.89749340974,16000.000000000004,12960.000000000004,14715.472038135656,49,1,1109.0267078750999,22,938.3960525435676,6000.000000000003,6000.0,31699.244682738277
2025-10-19,1,65777.49099532043,3553.6264284294944,69331.11742374992,40450.003242498475,14785.335249178741,55235.33849167721,21709.28890697235,17584.524014647603,1320.6299980918534,81,1,1140.5995627122,24,300.18424500686154,6000.0,6000.000000000001,65082.310355652444
2025-10-20,1,66775.68583606304,3409.4117888143196,70185.09762487737,41211.57108678837,14710.766241919424,55922.337328707785,21789.693429057428,17649.65167753652,1604.2735066897899,63,1,1764.8490361861532,25,433.8385004690466,6000.000000000001,5999.999999999999,63540.59748567176
2025-10-21,1,67748.45846822122,4396.14803084429,72144.6064990655,41773.11154287862,16558.377504510336,58331.48904738895,21776.518373558385,17638.979882582295,1544.4866580894086,78,1,2875.658332466682,31,410.3621091750793,5999.999999999999,6000.000000000001,63100.46165378926
2025-10-22,1,67619.34518543641,3762.7563565205996,71382.101541957,41369.143464885434,16379.633991305738,57748.77745619117,21914.524169204014,17750.764577055248,1663.4452498082417,84,1,1478.4297050072396,24,631.1585001193757,6000.000000000001,6000.000000000002,67413.66512710364
2025-10-23,1,68194.61630431142,1669.5475272423091,69864.16383155373,41929.13759492019,6517.610557612335,48446.74815253253,21903.974030342102,17742.218964577103,2322.9117324553945,66,1,550.7215140789212,16,279.0788560468475,6000.000000000002,6000.0000000000055,59998.95946224879
2025-10-24,1,31756.366960030566,1529.4279837516233,33285.79494378219,16601.381695651806,6287.550999033526,22888.93269468533,16175.984304692452,13102.547286800893,11792.307209223962,62,1,279.34356873366823,11,232.78964232229777,6000.0000000000055,6000.0,34760.201716538155
2025-10-25,1,32287.867430834787,1413.6093499718033,33701.47678080659,16897.0950282388,5263.168576231681,22160.26360447048,16351.824498494068,13244.977843780198,11196.197392759388,60,1,705.4634707395726,20,399.3763999182218,6000.0,5999.999999999999,32324.29619136424
2025-10-26,1,69321.64797380654,1321.2780840815556,70642.9260578881,42714.82016828428,4604.732131919316,47319.5523002036,22048.30187524094,17859.124518945162,1909.4366849256435,60,1,842.0957219248791,22,925.8044105850377,5999.999999999999,5999.999999999998,58102.78532525801
2025-10-27,1,69584.25342048318,1882.7854308555663,71467.03885133874,42903.14903557121,7362.870143715559,50266.01917928677,21924.78787302957,17759.078177153948,3748.747488796455,68,1,272.1524676188606,12,928.9857415815981,5999.999999999998,6000.000000000004,62956.42440608494
2025-10-28,1,69407.96509105426,2278.683768671631,71686.64885972589,42707.0704366141,8981.09451308792,51688.16494970202,21965.014260374464,17791.66155090331,1540.8744502547308,72,1,995.535312612561,18,365.5065529496359,6000.000000000004,6000.000000000004,61610.294789593296
2025-10-29,1,68631.93713300822,5462.3128859474,74094.25001895562,42205.32601109019,21441.38524425772,63646.71125534791,21905.672179393085,17743.594465308404,619.9155048709414,102,1,3228.087162931211,33,93.80993978531015,6000.000000000004,6000.000000000002,68162.76293679478
2025-10-30,1,69133.48532196131,1778.8402423429804,70912.3255643043,42550.99656481273,6963.240180784443,49514.236745597176,22092.834119055857,17895.19563643524,1926.8694316836772,76,1,456.9417578487779,21,624.4106823858392,6000.000000000002,6000.000000000004,61499.431305157035
2025-10-31,1,32461.72053554064,2934.6016685466147,35396.32220408726,16979.60984808621,10666.616859002012,27646.226707088223,16677.137761489546,13508.481586806533,8323.37396273758,80,1,1822.2671350976634,24,217.88283759705212,6000.000000000004,6000.000000000002,34475.4070796615
2025-11-01,1,32619.06975471387,2158.5980136192766,34777.66776833314,17049.42064802728,7897.024741078934,24946.445389106215,16666.341713353166,13499.736787816066,9067.02440946271,75,1,1204.9777294531257,26,388.4115916126177,6000.000000000002,6000.0,33317.43576819036
2025-11-02,1,70990.51061359169,2951.97719550599,73942.48780909767,43701.3484008674,12269.889884378079,55971.23828524548,22395.173994122964,18140.090935239594,891.020816880979,93,1,1342.7631213543145,30,123.73629771962479,6000.0,6000.000000000004,65229.3348270098
2025-11-03,1,71743.94734638592,3281.3989737277475,75025.34632011366,44233.94205219769,10687.988996733111,54921.931048930805,22667.13382295614,18360.378396594475,1213.6606104186621,81,1,2121.4599270251733,28,637.7537028283787,6000.000000000004,6000.000000000003,62114.20987190711
2025-11-04,1,72464.13570332226,1716.2313968980914,74180.36710022035,44506.34554971746,7228.65688370726,51735.00243342472,22742.54963245767,18421.465202290714,2279.2106367200536,73,1,529.4140536677774,15,483.3357250756667,6000.000000000003,6000.000000000002,62909.561978462196
2025-11-05,1,72630.86274923703,2483.0647708739916,75113.92752011101,44741.545142149254,9244.439106704525,53985.984248853776,22757.381051618926,18433.47865181133,1112.0050536367544,89,1,872.324053070895,27,235.9376338860368,6000.000000000002,6000.000000000001,65063.045172616476
2025-11-06,1,72290.91246847012,4532.172199542235,76823.08466801237,44548.76066176601,18593.45436880844,63142.21503057446,22640.377329375697,18338.70563679431,1151.8284254309751,95,1,1925.0266165350697,31,400.6390338183587,6000.000000000001,6000.000000000001,70927.92897215241
2025-11-07,1,33208.68670197642,1434.1456467664923,34642.83234874291,17454.979176935103,6040.533538718747,23495.51271565385,17060.178744223507,13818.744782821042,8082.936604007112,58,1,39.45227135807306,4,163.07085930009552,6000.000000000001,6000.0,36416.64165795402
2025-11-08,1,33159.055805880715,1244.0073850948445,34403.06319097556,17329.788214565087,4986.9055848918,22316.693799456887,17036.27626037191,13799.383770901246,7374.963601504897,59,1,544.9252755381352,15,227.81040463876775,6000.0,6000.000000000003,33202.36629335467
2025-11-09,1,73698.72600069571,3058.4224582228903,76757.1484589186,45495.650391945164,11713.315673379157,57208.966065324326,22905.210081070953,18553.220165667473,1058.3413601817895,90,1,1056.7954441702868,22,216.89923020698188,6000.000000000003,5999.999999999998,67531.653256686
2025-11-10,1,74135.87513105814,4804.702723884724,78940.57785494287,45748.647814729615,18822.054871691933,64570.702686421544,22962.076266255444,18599.28177566691,719.3402643543316,102,1,2071.9555777508326,31,220.32172474479705,5999.999999999998,5999.999999999999,72199.29696872401
2025-11-11,1,74478.08092340728,2382.880014006546,76860.96093741382,46031.79333596605,9812.892558317626,55844.68589428368,23059.82443881156,18678.45779543737,920.5746273729604,85,1,602.414163731131,22,249.3512248416132,5999.999999999999,6000.0,66537.25495849972
2025-11-12,1,75058.00583599655,1870.9996419011911,76929.00547789774,46453.90427093626,8666.761582421455,55120.66585335772,23099.1673351722,18710.32554148948,1584.1759342150244,72,1,441.56189537157064,9,226.5244730895032,6000.0,5999.999999999999,66141.7876192334
2025-11-13,1,75011.65192129352,3258.6856043887387,78270.33752568226,46491.02181820636,12172.004416921627,58663.02623512798,23100.965676248128,18711.782197760982,1485.2827305284497,96,1,1497.9884296223206,27,781.287914637262,5999.999999999999,6000.000000000001,67920.96709989817
2025-11-14,1,34014.28730362087,2649.0390249271513,36663.32632854802,17896.217413592796,9356.817060868076,27253.03447446087,17613.948251209837,14267.29808347997,5718.220860818151,74,1,1764.9132452305748,28,307.44255242231105,6000.000000000001,6000.000000000004,34528.916843467414
2025-11-15,1,33882.53774251282,2047.722553558741,35930.26029607156,17775.98097513831,8238.378068700447,26014.35904383876,17461.285841205314,14143.641531376308,4400.729069575885,81,1,934.7303005273253,18,74.60820697272186,6000.000000000004,6000.000000000002,35543.10294637347
2025-11-16,1,76850.77651012622,3253.2739256546934,80104.05043578091,47720.713518232806,12902.277423728487,60622.99094196129,23397.07932494031,18951.634253201653,1224.0609807089263,88,1,1143.6315377681271,20,174.44533341886995,6000.000000000002,6000.000000000002,71033.4687723924
2025-11-17,1,77469.03810985935,1599.598379729478,79068.63648958883,48178.59258770641,6322.873157484061,54501.46574519047,23302.94680281428,18875.38691027957,1945.3222637207875,72,1,219.33265923335728,11,490.3781737249252,6000.000000000002,6000.000000000003,65929.12259549559
2025-11-18,1,77110.08363333423,3289.881521161623,80399.96515449585,47957.549413407665,11184.668215393604,59142.21762880127,23337.561316699564,18903.424666526647,1075.276670989603,83,1,1832.0803112731019,28,310.255250381629,6000.000000000003,6000.000000000001,67643.38156684043
2025-11-19,1,77509.96794749185,2999.2370752345278,80509.20502272638,48241.41583076012,12039.055832200334,60280.47166296045,23276.42119411577,18853.90116723377,718.3733958443755,98,1,598.2388958462614,22,160.64530278513982,6000.000000000001,6000.000000000002,71133.96278865177
2025-11-20,1,77939.07598205953,2416.271929110978,80355.34791117051,48567.73747424524,9463.047808308962,58030.7852825542,23258.561846705394,18839.435095831363,1143.1451269631318,81,1,836.5879392485871,22,409.17467694621314,6000.000000000002,6000.000000000002,68372.61946681367
2025-11-21,1,34585.780862601816,1861.4602072744544,36447.24106987627,18282.65888810981,5866.721809417262,24149.380697527075,17874.508988765112,14478.352280899742,4186.700295344231,76,1,776.0155118963029,24,386.35185353335925,6000.000000000002,6000.0,35419.47977687428
2025-11-22,1,34657.09571141711,1758.3376546327354,36415.433366049845,18234.238666352918,6420.268610917744,24654.50727727066,17927.69046383621,14521.42927570733,2789.342694587634,85,1,480.08007987477674,20,138.6876691021376,6000.0,6000.000000000001,36777.33896475698
2025-11-23,1,79178.00029923857,2557.894281817159,81735.89458105573,49476.56946890144,10581.975799195405,60058.545268096845,23285.20474113109,18861.015840316177,2079.609396907486,70,1,602.3653923222976,17,454.54421672964423,6000.000000000001,6000.000000000002,71183.44044100899
2025-11-24,1,79136.71147193956,1602.0232406209482,80738.73471256052,49383.81692709084,6486.182325345558,55869.99925243639,23283.520770217212,18859.65182387594,2152.9220662192356,71,1,253.76744164363754,12,926.5115477309024,6000.000000000002,6000.0,67347.119999802
2025-11-25,1,79240.77035711338,2404.1849925958327,81644.95534970921,49458.06528478818,9236.120757199677,58694.18604198786,23480.754785159912,19019.41137597953,1014.9514738621614,84,1,725.3338621604346,18,427.59066815276424,6000.0,6000.000000000004,69483.03462678226
2025-11-26,1,79521.91770503198,2822.3153896433773,82344.23309467536,49699.498145521626,10680.980780316157,60380.478925837786,23365.246920594684,18925.8500056817,1147.169296429039,87,1,1017.5150975701702,19,176.3868714351512,6000.000000000004,5999.999999999998,70175.13775530239
2025-11-27,1,79646.70755252645,1871.0506554443305,81517.75820797078,49850.958498222564,7428.05490497073,57279.01340319329,23396.761705684446,18951.376981604404,1291.480750557402,74,1,538.9782782631188,19,492.28924595529463,5999.999999999998,6000.000000000001,68313.60977356584
2025-11-28,1,35202.89565182952,1927.123769565546,37130.01942139507,18586.06994715973,7407.546230232899,25993.61617739263,18252.812871422328,14784.778425852084,2740.746425824826,73,1,810.4491527080638,18,141.9166124894253,6000.000000000001,6000.000000000002,37165.35943739267
2025-11-29,1,35500.388466143064,5132.506601670335,40632.8950678134,18706.69978990217,17800.11249877291,36506.81228867508,18393.169027186814,14898.466912021317,2208.742852647902,78,1,4055.3286265739866,36,226.52297856672834,6000.000000000002,6000.000000000001,37072.31927957978
2025-11-30,1,81174.06077075916,4363.596728861884,85537.65749962104,50908.98220301186,16530.743461999613,67439.72566501147,23462.32888069386,19004.48639336203,834.9868956225423,101,1,1789.030273492753,27,93.27065734965129,6000.000000000001,6000.000000000002,77375.30056969682
2025-12-01,1,81751.67420210074,9306.662332141454,91058.33653424219,51226.30777356822,35706.62859076503,86932.93636433325,23560.83803927951,19084.278811816403,282.8495734457527,123,1,1314.186239583217,25,81.12511369917058,6000.000000000002,6000.000000000002,97594.66281853332
2025-12-02,1,82354.0431939778,10962.19734871506,93316.24054269286,51666.951503816876,41999.91892714056,93666.87043095744,23732.496686971248,19223.322316446713,169.25622216833005,133,1,2399.277023339538,28,103.48432366100792,6000.000000000002,6000.000000000002,104396.45316003994
2025-12-03,1,83177.12772834596,8877.980515158015,92055.10824350399,52261.772277631644,31435.931435267234,83697.70371289887,24196.842076164292,19599.44208169308,294.95968236610037,127,1,2557.0397294766244,29,143.19792203579414,6000.000000000002,6000.0,94628.32353818353
2025-12-04,1,83463.80841388309,8205.967858461641,91669.77627234472,52555.4595551075,30815.6354968919,83371.09505199941,24263.608755612273,19653.523092045943,288.4818587784099,122,1,1320.5102529891155,25,24.9872537222941,6000.0,6000.000000000002,94511.10230541251
2025-12-05,1,37350.24208891907,7804.852746053995,45155.09483497306,19681.80963897788,29978.01627503243,49659.82591401031,18823.610277145905,15247.124324488183,266.98119898200855,126,1,3186.3609712518587,44,101.92447336491631,6000.000000000002,6000.000000000002,51987.09250352471
2025-12-06,1,38149.53732198608,9410.860314265976,47560.397636252055,19976.271474188503,33953.32769689667,53929.59917108517,18957.61227380587,15355.66594178275,293.82048756227255,128,1,4321.725785071343,44,157.19928935950193,6000.000000000002,6000.0,53994.47601798265
2025-12-07,1,85152.65277198242,7448.9421089212865,92601.5948809037,53746.17440100658,26771.71032094628,80517.88472195285,24811.861512531934,20097.607825150866,234.6599435226437,129,1,1772.4331705957525,30,54.31105186866705,6000.0,6000.0,91730.47521272686
2025-12-08,1,87997.51558086308,5067.435951949508,93064.95153281259,55655.585862660024,17774.510204165344,73430.09606682537,24833.333333333336,20115.000000000004,499.4070828125867,112,1,1383.2669576993217,25,139.59193375914072,6000.0,6000.000000000003,84838.54127357238
2025-12-09,1,88343.46650302953,4403.32283393116,92746.78933696069,55910.43191215374,17949.32874550396,73859.7606576577,24833.333333333332,20115.000000000004,640.0017369606895,106,1,440.19630462842974,16,231.0783960192125,6000.000000000003,6000.000000000002,85288.586830718
2025-12-10,1,87963.25819079201,5492.123515081876,93455.38170587388,55596.45505993065,19091.540200946623,74687.99526087727,24833.333333333332,20115.000000000004,349.4299058738923,122,1,1569.6552644210715,30,167.8055874099971,6000.000000000002,6000.000000000001,86117.01920664677
2025-12-11,1,88304.53294226213,3470.978931897996,91775.51187416012,56019.48823250611,12255.99534177443,68275.48357428054,24833.333333333336,20115.000000000004,1095.9238408267993,96,1,1049.2538905767665,22,441.2541787039646,6000.000000000001,6000.000000000001,79665.90647502159
2025-12-12,1,41604.868227784,6549.671828510331,48154.540056294325,21705.952618358522,23107.709122095068,44813.66174045359,19929.07870266509,16142.553749158722,653.6016194546269,111,1,3651.007057780158,38,220.96332148966945,6000.000000000001,6000.0,46736.290501343705
2025-12-13,1,42401.51326253004,5731.493350553647,48133.006613083686,22018.380397827368,22839.58180980573,44857.9622076331,19947.885532441494,16157.787281277611,544.374978586467,110,1,2921.8249283016576,40,169.3045559453309,6000.0,6000.000000000002,47111.841553307095
2025-12-14,1,89076.14097590566,4782.378063230127,93858.51903913578,56463.931358458394,17987.756547323133,74451.68790578152,24833.333333333332,20115.000000000004,361.46390580245463,120,1,1055.6208873902578,24,122.37192707781105,6000.000000000002,6000.000000000003,85883.74549571642
2025-12-15,1,90978.71815127865,3757.2263086242574,94735.94445990291,57669.011987861355,13508.457514350866,71177.46950221223,24944.305425408704,20204.887394581056,526.9684624085855,100,1,1392.5005968116095,27,93.45985676874716,6000.000000000003,5999.999999999999,82646.71864100888
2025-12-16,1,91400.54701357217,3544.647783663267,94945.19479723544,58094.878345072786,12941.11673007834,71035.99507515112,25048.248809701363,20289.081535858102,767.9361900588409,103,1,1016.1751816733412,23,322.8525507698381,5999.999999999999,6000.000000000002,82515.98095987969
2025-12-17,1,91389.78978528241,2348.5906753069044,93738.38046058931,57894.806589004605,8488.807167174698,66383.6137561793,24930.903929798616,20194.032183136882,809.661647260916,90,1,502.8865230152471,24,336.05371582538936,6000.000000000002,6000.0,77851.74375087953
2025-12-18,1,91158.2604509743,2694.3524492217066,93852.612900196,57951.30781375422,9917.4062253168,67868.71403907101,24850.60381480507,20128.989089992105,1764.7312087163702,88,1,398.0047119715001,16,126.9937769509146,6000.0,6000.0,79346.08400717382
2025-12-19,1,44865.67253419779,3036.7803293450293,47902.452863542814,23260.24856392626,11873.247414517684,35133.49597844394,20347.45547926105,16481.438938201456,1128.0450224832205,99,1,989.671112940613,24,219.43107875002357,6000.0,6000.000000000001,44384.738824806875
2025-12-20,1,45075.21966671506,2711.448299874985,47786.667966590045,23325.221168940665,10751.744229915063,34076.965398855726,20449.283465758162,16563.91960726411,1044.951858095989,100,1,625.7169059340512,26,196.32054634350374,6000.000000000001,6000.0,44779.11226082764
2025-12-21,1,91455.47466713261,3316.5960365480446,94772.07070368066,58185.84388184023,11422.334234276788,69608.17811611702,24973.35507369739,20228.417609694883,989.3513730114836,92,1,1139.6905649286555,22,282.6538070930379,6000.0,6000.0,81103.69372210192
2025-12-22,1,92673.07697439686,1947.200161048449,94620.2771354453,58905.877861128,7686.393637044024,66592.27149817202,24932.310481898785,20195.171490338013,945.7110605511975,87,1,286.40317524298393,17,258.3847673904453,6000.0,6000.000000000003,78093.51158390043
2025-12-23,1,92755.52328947227,1012.3630501522763,93767.88633962454,59078.52824299714,3480.5481405657283,62559.076383562875,25051.26932690484,20291.528154792926,1750.052634179305,63,1,190.89438994698548,12,459.64182248322015,6000.000000000003,6000.0,74071.07523334521
2025-12-24,1,92243.72962864113,1885.8066488720344,94129.53627751317,58555.15471606678,7866.738276754347,66421.89299282113,25085.89455175226,20319.574586919334,1508.6569960135707,81,1,230.05383101347928,14,291.3414506504605,6000.0,6000.000000000002,77920.45222437412
2025-12-25,1,92119.03031434662,2048.9515821828077,94167.98189652943,58658.547280576546,6743.237000808511,65401.78428138506,25093.539284431976,20325.7668203899,1587.7608991540199,73,1,752.567968596432,16,627.9242583469614,6000.000000000002,6000.0,76911.08715474904
2025-12-26,1,45848.761658079384,2378.900692436978,48227.66235051636,23807.756521230967,8930.83873678975,32738.595258020716,20826.674605054548,16869.606430094183,1262.9717422226604,90,1,1233.0715802680813,30,346.9255821865657,6000.0,6000.000000000002,41595.85387353899
2025-12-27,1,46104.72155736412,2461.7627169740394,48566.48427433816,23841.761022732637,9688.737992465522,33530.49901519816,20885.893870460768,16917.574035073223,1259.3553722839463,81,1,1455.9780335786668,32,351.2279089513656,6000.000000000002,6000.0,41039.62183473545
2025-12-28,1,92711.87926652547,1501.754085052548,94213.63335157803,59059.12885028075,5318.203170182588,64377.33202046334,25108.21939546255,20337.657710324664,2633.8169164401306,65,1,419.27508866110315,14,1041.1608400071427,6000.0,6000.000000000001,75893.24357511052
2025-12-29,1,93445.75826075781,1240.883923387477,94686.64218414528,59478.760765539744,4239.363018865766,63718.12378440551,25080.088101099587,20314.871361890666,2397.6591782696937,60,1,416.42393751057483,18,1129.840138714679,6000.000000000001,6000.000000000005,75238.47372066743
2025-12-30,1,93263.06690775114,860.4882049865611,94123.5551127377,59392.63877574104,3288.150264571221,62680.78904031226,25117.175979705164,20344.912543561186,3126.8890765937226,54,1,160.05104053822876,12,869.0016143374121,6000.000000000005,6000.0,74194.26046495287
2025-12-31,1,92928.59393912535,2036.7068029374193,94965.30074206277,59055.42773501827,8093.811958203714,67149.23969322199,24953.608458507606,20212.422851391162,1577.6922016129913,77,1,388.8291531592512,15,265.5660846624552,6000.0,5999.999999999999,78644.37707059503
